"","myAUC","avg_diff","power","avg_logFC","pct.1","pct.2","cluster","gene","maxcell"
"SERPINB11",0.734,0.549157814150208,0.468,0.549157814150207,0.926,0.66,"6","SERPINB1","6"
"TMUB1",0.734,0.273897359927903,0.468,0.273897359927902,0.838,0.574,"6","TMUB1","6"
"TNFAIP21",0.733,0.679430339297322,0.466,0.679430339297322,0.948,0.584,"6","TNFAIP2","6"
"GABPB1-AS1",0.733,0.391236795610911,0.466,0.39123679561091,0.869,0.79,"6","GABPB1-AS1","6"
"SMARCA5",0.733,0.382067481355738,0.466,0.382067481355737,0.878,0.694,"6","SMARCA5","6"
"KDM2B",0.732,0.422745038199673,0.464,0.422745038199673,0.782,0.548,"6","KDM2B","6"
"OSBPL8",0.732,0.372765120448107,0.464,0.372765120448106,0.939,0.71,"6","OSBPL8","6"
"ABHD17A1",0.732,0.257445750114431,0.464,0.257445750114431,0.904,0.634,"6","ABHD17A","6"
"CXXC5",0.731,0.443703988468026,0.462,0.443703988468026,0.808,0.575,"6","CXXC5","6"
"IL4I1",0.731,0.400978567195098,0.462,0.400978567195098,0.817,0.541,"6","IL4I1","6"
"AC008105.3",0.731,0.333879446322952,0.462,0.333879446322951,0.782,0.513,"6","AC008105.3","6"
"SLAMF7",0.73,0.517585519258836,0.46,0.517585519258837,0.913,0.82,"6","SLAMF7","6"
"PDE4A",0.73,0.431044326311521,0.46,0.431044326311521,0.83,0.683,"6","PDE4A","6"
"RAPGEF11",0.73,0.420939184132847,0.46,0.420939184132847,0.886,0.701,"6","RAPGEF1","6"
"ANKRD11",0.73,0.342400539182239,0.46,0.342400539182237,0.904,0.716,"6","ANKRD11","6"
"ENSA",0.73,0.285439430840466,0.46,0.285439430840466,0.891,0.656,"6","ENSA","6"
"LINC01588",0.73,0.285195843522167,0.46,0.285195843522167,0.869,0.737,"6","LINC01588","6"
"CYTOR",0.729,0.362091478248217,0.458,0.362091478248217,0.882,0.658,"6","CYTOR","6"
"ARHGAP5",0.728,0.251526917020586,0.456,0.251526917020586,0.878,0.606,"6","ARHGAP5","6"
"LAMP3",0.727,0.540961884816277,0.454,0.540961884816277,0.812,0.79,"6","LAMP3","6"
"YWHAQ1",0.727,0.362849409447149,0.454,0.362849409447149,0.908,0.665,"6","YWHAQ","6"
"KHDRBS11",0.727,0.266673647696175,0.454,0.266673647696176,0.895,0.645,"6","KHDRBS1","6"
"ARID4B",0.726,0.27822624022954,0.452,0.27822624022954,0.93,0.763,"6","ARID4B","6"
"OGFRL1",0.725,0.515833066333576,0.45,0.515833066333576,0.9,0.666,"6","OGFRL1","6"
"HNRNPC",0.725,0.288922917349455,0.45,0.288922917349457,1,0.85,"6","HNRNPC","6"
"TERF2IP",0.725,0.266380966177186,0.45,0.266380966177187,0.895,0.725,"6","TERF2IP","6"
"KPNA4",0.725,0.253192747609402,0.45,0.253192747609401,0.891,0.666,"6","KPNA4","6"
"UBE2H",0.725,0.252788441982773,0.45,0.252788441982774,0.869,0.653,"6","UBE2H","6"
"ADAM19",0.724,0.623602485644282,0.448,0.623602485644282,0.755,0.663,"6","ADAM19","6"
"CMTM6",0.724,0.282943337278743,0.448,0.282943337278744,0.952,0.789,"6","CMTM6","6"
"CDC37",0.723,0.359066253648881,0.446,0.359066253648882,0.834,0.614,"6","CDC37","6"
"CYP2S1",0.721,0.421533853715706,0.442,0.421533853715706,0.712,0.331,"6","CYP2S1","6"
"C3orf58",0.721,0.266756580482597,0.442,0.266756580482597,0.803,0.519,"6","C3orf58","6"
"HIPK2",0.721,0.259514348298465,0.442,0.259514348298465,0.817,0.572,"6","HIPK2","6"
"BCL2L11",0.72,0.474518391445396,0.44,0.474518391445396,0.782,0.51,"6","BCL2L11","6"
"AKAP12",0.72,0.462014568105287,0.44,0.462014568105288,0.873,0.606,"6","AKAP12","6"
"STRBP",0.72,0.306527633981742,0.44,0.306527633981742,0.83,0.56,"6","STRBP","6"
"HLA-DOA",0.719,0.297969699733781,0.438,0.297969699733781,0.782,0.47,"6","HLA-DOA","6"
"NR4A3",0.719,0.293319082411447,0.438,0.293319082411448,0.869,0.548,"6","NR4A3","6"
"NAF1",0.718,0.306599584397854,0.436,0.306599584397854,0.782,0.472,"6","NAF1","6"
"CYTH1",0.718,0.284376022276197,0.436,0.284376022276197,0.838,0.564,"6","CYTH1","6"
"SPEN",0.717,0.307940473294406,0.434,0.307940473294407,0.795,0.533,"6","SPEN","6"
"RNF145",0.717,0.259766149956233,0.434,0.259766149956231,0.843,0.609,"6","RNF145","6"
"BRD1",0.716,0.260607499464123,0.432,0.260607499464123,0.838,0.591,"6","BRD1","6"
"FAM3C",0.715,0.289765931374393,0.43,0.289765931374393,0.86,0.657,"6","FAM3C","6"
"SLC5A3",0.715,0.252945437694051,0.43,0.252945437694051,0.86,0.646,"6","SLC5A3","6"
"SLC7A111",0.714,0.843308478693711,0.428,0.843308478693711,0.847,0.76,"6","SLC7A11","6"
"BCL11A",0.713,0.385100607194698,0.426,0.385100607194698,0.751,0.553,"6","BCL11A","6"
"APP",0.712,0.397501998719759,0.424,0.397501998719759,0.873,0.644,"6","APP","6"
"CLDND1",0.712,0.250863121093123,0.424,0.250863121093124,0.847,0.633,"6","CLDND1","6"
"AREG",0.71,0.771247012339953,0.42,0.771247012339953,0.769,0.411,"6","AREG","6"
"CRIP1",0.71,0.313807160045624,0.42,0.313807160045624,0.808,0.585,"6","CRIP1","6"
"NUP62",0.709,0.321844555394367,0.418,0.321844555394367,0.803,0.558,"6","NUP62","6"
"PNN",0.709,0.268207259706479,0.418,0.26820725970648,0.834,0.585,"6","PNN","6"
"AC004687.1",0.708,0.357871729494829,0.416,0.357871729494829,0.803,0.576,"6","AC004687.1","6"
"ZNFX1",0.708,0.257991014849254,0.416,0.257991014849254,0.852,0.653,"6","ZNFX1","6"
"RHBDF2",0.707,0.271529088489951,0.414,0.271529088489951,0.838,0.569,"6","RHBDF2","6"
"MALAT11",0.706,0.462001648756535,0.412,0.462001648756535,1,0.993,"6","MALAT1","6"
"SAR1B",0.706,0.25027643182142,0.412,0.250276431821419,0.83,0.651,"6","SAR1B","6"
"SMC5",0.705,0.36993043202267,0.41,0.369930432022669,0.786,0.584,"6","SMC5","6"
"H2AFX",0.705,0.326542261484103,0.41,0.326542261484101,0.869,0.705,"6","H2AFX","6"
"GPATCH8",0.705,0.30486164901335,0.41,0.30486164901335,0.79,0.625,"6","GPATCH8","6"
"CBFA2T3",0.703,0.307097137167934,0.406,0.307097137167934,0.76,0.603,"6","CBFA2T3","6"
"FAM102B",0.703,0.302364356610617,0.406,0.302364356610617,0.838,0.659,"6","FAM102B","6"
"RGS1",0.701,0.44795788472747,0.402,0.44795788472747,0.834,0.531,"6","RGS1","6"
"EEF1B2",0.783,0.719622414295251,0.566,0.719622414295251,0.943,0.488,"6","EEF1B2","6"
"RBM31",0.772,0.631737898730945,0.544,0.631737898730945,0.882,0.355,"6","RBM3","6"
"HNRNPA1",0.771,0.5809702341338,0.542,0.580970234133799,0.961,0.459,"6","HNRNPA1","6"
"SEPT6",0.766,0.692990806119047,0.532,0.692990806119047,0.681,0.16,"6","SEPT6","6"
"GNA15",0.757,0.846194958663353,0.514,0.846194958663353,0.681,0.187,"6","GNA15","6"
"NAP1L1",0.75,0.540581044629346,0.5,0.540581044629346,0.9,0.401,"6","NAP1L1","6"
"GPAT3",0.749,1.09029985556251,0.498,1.09029985556251,0.611,0.13,"6","GPAT3","6"
"EIF3F1",0.748,0.40263778629659,0.496,0.40263778629659,0.808,0.293,"6","EIF3F","6"
"NOP53",0.744,0.38626235342049,0.488,0.38626235342049,0.803,0.291,"6","NOP53","6"
"HNRNPM",0.743,0.477869446221994,0.486,0.477869446221993,0.782,0.284,"6","HNRNPM","6"
"RACK11",0.741,0.545663910667497,0.482,0.545663910667496,0.974,0.549,"6","RACK1","6"
"SLC25A61",0.739,0.471386315001103,0.478,0.471386315001102,0.895,0.408,"6","SLC25A6","6"
"TUBA1A",0.736,0.561038994450563,0.472,0.561038994450561,0.803,0.307,"6","TUBA1A","6"
"EIF3L1",0.735,0.501743440860126,0.47,0.501743440860126,0.729,0.261,"6","EIF3L","6"
"SRSF2",0.733,0.399779584909178,0.466,0.399779584909178,0.869,0.376,"6","SRSF2","6"
"EEF2",0.732,0.515345910513368,0.464,0.51534591051337,0.93,0.48,"6","EEF2","6"
"BTF3",0.731,0.489956167167779,0.462,0.489956167167781,0.921,0.494,"6","BTF3","6"
"VDAC2",0.73,0.31707698971206,0.46,0.31707698971206,0.751,0.266,"6","VDAC2","6"
"CLEC10A",0.727,1.01196845217867,0.454,1.01196845217867,0.568,0.126,"6","CLEC10A","6"
"LDHA",0.727,0.567908174437518,0.454,0.567908174437519,0.865,0.413,"6","LDHA","6"
"ZFAS1",0.727,0.403785144043908,0.454,0.40378514404391,0.913,0.411,"6","ZFAS1","6"
"EIF3H1",0.725,0.307505738913573,0.45,0.307505738913573,0.795,0.322,"6","EIF3H","6"
"SULF2",0.723,0.512979504859409,0.446,0.512979504859408,0.563,0.105,"6","SULF2","6"
"BID",0.723,0.411603724201731,0.446,0.411603724201732,0.747,0.273,"6","BID","6"
"CD1C",0.722,1.06530992045773,0.444,1.06530992045773,0.476,0.031,"6","CD1C","6"
"GDI2",0.722,0.251085398430824,0.444,0.251085398430824,0.773,0.282,"6","GDI2","6"
"TXNRD1",0.721,0.885021782484249,0.442,0.885021782484249,0.651,0.219,"6","TXNRD1","6"
"RAN",0.721,0.340793093061057,0.442,0.340793093061058,0.812,0.343,"6","RAN","6"
"TGFB1",0.72,0.504747402770723,0.44,0.504747402770722,0.725,0.277,"6","TGFB1","6"
"HINT1",0.72,0.347592682614962,0.44,0.347592682614964,0.86,0.383,"6","HINT1","6"
"COMMD6",0.719,0.282710109571891,0.438,0.282710109571893,0.834,0.359,"6","COMMD6","6"
"PRRC2C",0.718,0.332426132298544,0.436,0.332426132298545,0.882,0.386,"6","PRRC2C","6"
"EIF3E1",0.717,0.296140710255472,0.434,0.296140710255472,0.808,0.327,"6","EIF3E","6"
"HMGN1",0.716,0.287981924333419,0.432,0.287981924333419,0.777,0.313,"6","HMGN1","6"
"RBMX",0.715,0.386241639555983,0.43,0.386241639555984,0.642,0.195,"6","RBMX","6"
"BRD4",0.715,0.262150018336837,0.43,0.262150018336837,0.734,0.265,"6","BRD4","6"
"EIF4B",0.714,0.272880093539973,0.428,0.272880093539973,0.742,0.281,"6","EIF4B","6"
"CD861",0.712,0.67403951246737,0.424,0.674039512467369,0.677,0.263,"6","CD86","6"
"MAFG",0.712,0.436587303068094,0.424,0.436587303068094,0.694,0.254,"6","MAFG","6"
"CHMP1B",0.712,0.429536356211279,0.424,0.429536356211279,0.79,0.332,"6","CHMP1B","6"
"JAML",0.711,0.498207258940095,0.422,0.498207258940095,0.655,0.217,"6","JAML","6"
"STK17B",0.71,0.330305698406353,0.42,0.330305698406352,0.686,0.238,"6","STK17B","6"
"TCF25",0.71,0.303366616690355,0.42,0.303366616690353,0.782,0.322,"6","TCF25","6"
"NPM11",0.708,0.363680295520415,0.416,0.363680295520414,0.921,0.474,"6","NPM1","6"
"PPP1CB",0.704,0.424844195547392,0.408,0.424844195547393,0.812,0.39,"6","PPP1CB","6"
"NFAT5",0.702,0.477440610507474,0.404,0.477440610507474,0.616,0.202,"6","NFAT5","6"
