"","myAUC","avg_diff","power","avg_logFC","pct.1","pct.2","cluster","gene","maxcell"
"NEO1",0.796,0.442708209736187,0.592,0.442708209736188,0.793,0.604,"8","NEO1","8"
"ACD",0.796,0.293579739223152,0.592,0.293579739223151,0.841,0.515,"8","ACD","8"
"LTB1",0.795,0.957777513013245,0.59,0.95777751301325,0.966,0.782,"8","LTB","8"
"DLL1",0.794,0.819290328482402,0.588,0.819290328482402,0.779,0.563,"8","DLL1","8"
"TEX30",0.794,0.437222508068499,0.588,0.437222508068499,0.848,0.604,"8","TEX30","8"
"RPRD1A",0.794,0.372258248667069,0.588,0.37225824866707,0.841,0.598,"8","RPRD1A","8"
"UNC50",0.794,0.302621715128519,0.588,0.30262171512852,0.821,0.511,"8","UNC50","8"
"DUSP14",0.794,0.277460170082201,0.588,0.277460170082201,0.828,0.614,"8","DUSP14","8"
"LRRFIP2",0.793,0.700114873624746,0.586,0.700114873624741,0.931,0.798,"8","LRRFIP2","8"
"METTL7A",0.793,0.36271441393977,0.586,0.36271441393977,0.745,0.403,"8","METTL7A","8"
"KIAA1468",0.793,0.256891936066871,0.586,0.25689193606687,0.821,0.527,"8","KIAA1468","8"
"KRT18",0.792,0.446343710323625,0.584,0.446343710323625,0.8,0.477,"8","KRT18","8"
"MLEC",0.791,0.730231301550488,0.582,0.730231301550489,0.903,0.672,"8","MLEC","8"
"RASD1",0.791,0.632895138259139,0.582,0.632895138259139,0.779,0.425,"8","RASD1","8"
"GALNT3",0.791,0.413818497235626,0.582,0.413818497235626,0.828,0.653,"8","GALNT3","8"
"CST3",0.79,0.537402464283102,0.58,0.537402464283102,0.821,0.503,"8","CST3","8"
"IFT57",0.79,0.521297322477842,0.58,0.521297322477841,0.91,0.713,"8","IFT57","8"
"GAPVD1",0.79,0.422340616823076,0.58,0.422340616823075,0.862,0.621,"8","GAPVD1","8"
"TPT1",0.79,0.391934824897911,0.58,0.391934824897902,1,0.998,"8","TPT1","8"
"EREG",0.789,0.465582982904392,0.578,0.465582982904393,0.745,0.456,"8","EREG","8"
"UBXN2A",0.789,0.409245938346941,0.578,0.409245938346942,0.883,0.683,"8","UBXN2A","8"
"SEC23IP",0.789,0.390641814730563,0.578,0.390641814730564,0.834,0.564,"8","SEC23IP","8"
"ECI2",0.789,0.293932194806047,0.578,0.293932194806048,0.876,0.629,"8","ECI2","8"
"RNF7",0.788,0.811455574904699,0.576,0.811455574904697,0.959,0.754,"8","RNF7","8"
"EPS8L2",0.788,0.2746073249222,0.576,0.2746073249222,0.752,0.365,"8","EPS8L2","8"
"RAB11FIP1",0.787,0.928767285960424,0.574,0.928767285960424,0.938,0.739,"8","RAB11FIP1","8"
"HIPK2",0.787,0.747898098234622,0.574,0.747898098234621,0.807,0.543,"8","HIPK2","8"
"EXOSC7",0.787,0.349526696798904,0.574,0.349526696798904,0.793,0.462,"8","EXOSC7","8"
"PLPP1",0.786,0.379187839644231,0.572,0.379187839644232,0.8,0.542,"8","PLPP1","8"
"IFI44L",0.786,0.370605527411125,0.572,0.370605527411126,0.841,0.577,"8","IFI44L","8"
"RFX2",0.786,0.36008802710558,0.572,0.36008802710558,0.786,0.536,"8","RFX2","8"
"RASSF2",0.786,0.293975739970105,0.572,0.293975739970105,0.883,0.688,"8","RASSF2","8"
"AHI11",0.785,0.975983591681117,0.57,0.975983591681114,0.931,0.74,"8","AHI1","8"
"ARMC10",0.785,0.300005717711727,0.57,0.300005717711728,0.841,0.563,"8","ARMC10","8"
"TOX21",0.784,0.77239892683082,0.568,0.772398926830821,0.772,0.533,"8","TOX2","8"
"ORC4",0.784,0.314789969197537,0.568,0.314789969197537,0.8,0.538,"8","ORC4","8"
"C15orf39",0.783,0.61049220066186,0.566,0.61049220066186,0.786,0.584,"8","C15orf39","8"
"CEP68",0.783,0.353633030172578,0.566,0.353633030172578,0.862,0.6,"8","CEP68","8"
"FASTKD2",0.783,0.283237930061712,0.566,0.283237930061712,0.828,0.514,"8","FASTKD2","8"
"ZBTB10",0.782,0.505166205065131,0.564,0.50516620506513,0.848,0.62,"8","ZBTB10","8"
"PRKAB2",0.782,0.404678077144385,0.564,0.404678077144386,0.772,0.526,"8","PRKAB2","8"
"CFAP97",0.782,0.328972267933701,0.564,0.328972267933701,0.862,0.581,"8","CFAP97","8"
"OTUB1",0.781,0.618308329172685,0.562,0.618308329172684,0.903,0.627,"8","OTUB1","8"
"MYB",0.781,0.385389440476453,0.562,0.385389440476453,0.8,0.627,"8","MYB","8"
"NFAT5",0.78,0.91658342223971,0.56,0.916583422239714,0.931,0.8,"8","NFAT5","8"
"SEC11A1",0.78,0.782607794862394,0.56,0.782607794862395,0.91,0.698,"8","SEC11A","8"
"S100A13",0.78,0.442420222686139,0.56,0.442420222686139,0.759,0.5,"8","S100A13","8"
"CHMP5",0.78,0.381882383791937,0.56,0.381882383791937,0.876,0.528,"8","CHMP5","8"
"THBS1",0.78,0.307742753075485,0.56,0.307742753075486,0.862,0.692,"8","THBS1","8"
"ITM2C",0.779,1.01916311683228,0.558,1.01916311683227,0.903,0.797,"8","ITM2C","8"
"TFAM",0.779,0.497049029340345,0.558,0.497049029340346,0.897,0.619,"8","TFAM","8"
"COPS8",0.779,0.431365923103403,0.558,0.431365923103403,0.89,0.641,"8","COPS8","8"
"SNX1",0.779,0.330441308255971,0.558,0.330441308255971,0.876,0.623,"8","SNX1","8"
"REEP3",0.777,0.47101392462716,0.554,0.471013924627161,0.834,0.695,"8","REEP3","8"
"TMED81",0.777,0.338900476653715,0.554,0.338900476653715,0.807,0.588,"8","TMED8","8"
"SVIL",0.776,1.00159582039408,0.552,1.00159582039409,0.828,0.646,"8","SVIL","8"
"GTF2F1",0.776,0.552490322261705,0.552,0.552490322261706,0.91,0.697,"8","GTF2F1","8"
"ZFAND3",0.776,0.296589130476114,0.552,0.296589130476113,0.807,0.563,"8","ZFAND3","8"
"RAMP11",0.775,0.819203887429,0.55,0.819203887429,0.786,0.62,"8","RAMP1","8"
"SEPHS2",0.775,0.423381495747643,0.55,0.423381495747645,0.883,0.58,"8","SEPHS2","8"
"CHSY1",0.775,0.333012175008098,0.55,0.333012175008098,0.869,0.683,"8","CHSY1","8"
"SGTA",0.775,0.296274893476125,0.55,0.296274893476124,0.821,0.585,"8","SGTA","8"
"MAP3K8",0.774,0.800478719545851,0.548,0.800478719545852,0.931,0.807,"8","MAP3K8","8"
"GYPC",0.774,0.769247175984096,0.548,0.769247175984094,0.924,0.677,"8","GYPC","8"
"KLHL61",0.774,0.383433873972494,0.548,0.383433873972494,0.848,0.639,"8","KLHL6","8"
"EEF1A1",0.774,0.379400968048275,0.548,0.379400968048281,1,0.996,"8","EEF1A1","8"
"MAP9",0.774,0.263784087827044,0.548,0.263784087827044,0.834,0.609,"8","MAP9","8"
"EIF2S2",0.773,0.78280286288105,0.546,0.78280286288105,0.952,0.788,"8","EIF2S2","8"
"TMEM167A",0.773,0.637815076072482,0.546,0.637815076072481,0.91,0.708,"8","TMEM167A","8"
"PTK2B",0.773,0.48252909451169,0.546,0.482529094511691,0.897,0.628,"8","PTK2B","8"
"GABPB1",0.773,0.438776816657804,0.546,0.438776816657803,0.841,0.622,"8","GABPB1","8"
"AKR7A2",0.773,0.350373424194844,0.546,0.350373424194845,0.766,0.478,"8","AKR7A2","8"
"TPM4",0.772,0.869640962369912,0.544,0.869640962369913,0.959,0.81,"8","TPM4","8"
"PDE4A1",0.772,0.844053441131929,0.544,0.844053441131929,0.841,0.628,"8","PDE4A","8"
"RHOG",0.771,0.769365060130733,0.542,0.769365060130734,0.959,0.756,"8","RHOG","8"
"ATP5F1C",0.771,0.659258139750562,0.542,0.659258139750563,0.917,0.654,"8","ATP5F1C","8"
"TCF4",0.771,0.648586213043998,0.542,0.648586213043999,0.766,0.547,"8","TCF4","8"
"SESTD1",0.77,0.410226595072419,0.54,0.410226595072419,0.848,0.733,"8","SESTD1","8"
"TSPYL4",0.77,0.362799029307021,0.54,0.362799029307021,0.897,0.666,"8","TSPYL4","8"
"DAP",0.77,0.315455913478164,0.54,0.315455913478164,0.8,0.559,"8","DAP","8"
"USP46",0.77,0.266482328705014,0.54,0.266482328705015,0.807,0.591,"8","USP46","8"
"HOOK31",0.769,0.830658245881689,0.538,0.830658245881691,0.883,0.645,"8","HOOK3","8"
"CEP135",0.769,0.267785604040443,0.538,0.267785604040442,0.828,0.597,"8","CEP135","8"
"FXYD7",0.768,0.93510264369455,0.536,0.93510264369455,0.738,0.365,"8","FXYD7","8"
"SEPT2",0.768,0.740509388295399,0.536,0.7405093882954,0.91,0.661,"8","SEPT2","8"
"LDLRAD4",0.768,0.725572377808181,0.536,0.72557237780818,0.931,0.686,"8","LDLRAD4","8"
"GLB1",0.768,0.460540634185934,0.536,0.460540634185934,0.772,0.599,"8","GLB1","8"
"DCAF11",0.768,0.383702710173103,0.536,0.383702710173104,0.8,0.437,"8","DCAF11","8"
"TET2",0.767,0.379207264566762,0.534,0.379207264566762,0.821,0.569,"8","TET2","8"
"NUDT14",0.767,0.306921708386871,0.534,0.306921708386871,0.752,0.447,"8","NUDT14","8"
"RFK",0.767,0.284189155329695,0.534,0.284189155329695,0.834,0.64,"8","RFK","8"
"MRTO4",0.766,0.369050295644991,0.532,0.369050295644991,0.8,0.492,"8","MRTO4","8"
"CTBS",0.766,0.303921273373697,0.532,0.303921273373696,0.883,0.631,"8","CTBS","8"
"DDIT4",0.765,0.923071239983837,0.53,0.923071239983835,0.945,0.782,"8","DDIT4","8"
"TTC7A",0.765,0.505696272813275,0.53,0.505696272813276,0.828,0.639,"8","TTC7A","8"
"RYK",0.765,0.471374988832124,0.53,0.471374988832125,0.855,0.579,"8","RYK","8"
"TMEM14C",0.765,0.301368287789932,0.53,0.301368287789932,0.807,0.483,"8","TMEM14C","8"
"PLIN3",0.765,0.275111770555841,0.53,0.275111770555841,0.841,0.521,"8","PLIN3","8"
"RERE",0.764,0.774622853323835,0.528,0.774622853323837,0.821,0.595,"8","RERE","8"
"HOXA5",0.763,0.645682238657517,0.526,0.645682238657517,0.731,0.526,"8","HOXA5","8"
"CCDC82",0.763,0.515617935299279,0.526,0.515617935299277,0.917,0.735,"8","CCDC82","8"
"MEF2C",0.763,0.513486221719136,0.526,0.513486221719136,0.738,0.518,"8","MEF2C","8"
"FUCA2",0.762,0.546540663600889,0.524,0.54654066360089,0.8,0.634,"8","FUCA2","8"
"CLN5",0.762,0.27529032483382,0.524,0.275290324833821,0.876,0.673,"8","CLN5","8"
"JAG1",0.761,0.72686749923011,0.522,0.72686749923011,0.752,0.649,"8","JAG1","8"
"SSBP3",0.761,0.701373473848128,0.522,0.701373473848129,0.841,0.7,"8","SSBP3","8"
"RNF1301",0.761,0.615626979547691,0.522,0.615626979547691,0.759,0.585,"8","RNF130","8"
"AHR",0.76,0.815694327841153,0.52,0.815694327841154,0.917,0.808,"8","AHR","8"
"RAB5A",0.76,0.393445491198575,0.52,0.393445491198573,0.89,0.663,"8","RAB5A","8"
"CXXC5",0.759,1.10092864200584,0.518,1.10092864200584,0.772,0.592,"8","CXXC5","8"
"DCAF6",0.759,0.408721533058271,0.518,0.408721533058271,0.786,0.541,"8","DCAF6","8"
"PLSCR1",0.759,0.370894352928699,0.518,0.3708943529287,0.869,0.675,"8","PLSCR1","8"
"AQP3",0.757,1.12197663005576,0.514,1.12197663005576,0.897,0.825,"8","AQP3","8"
"UBE2M",0.757,0.769305926496212,0.514,0.769305926496214,0.89,0.707,"8","UBE2M","8"
"XPA",0.757,0.543508113831826,0.514,0.543508113831825,0.876,0.626,"8","XPA","8"
"AC060780.1",0.757,0.347336535472786,0.514,0.347336535472787,0.745,0.464,"8","AC060780.1","8"
"CASC4",0.757,0.292146911497974,0.514,0.292146911497974,0.848,0.552,"8","CASC4","8"
"PCGF5",0.756,0.633126072552197,0.512,0.633126072552195,0.917,0.777,"8","PCGF5","8"
"WDR43",0.756,0.49509768898588,0.512,0.495097688985879,0.869,0.607,"8","WDR43","8"
"ATP8B4",0.756,0.487629175143607,0.512,0.487629175143607,0.731,0.51,"8","ATP8B4","8"
"ZNF445",0.756,0.359899816915795,0.512,0.359899816915795,0.766,0.532,"8","ZNF445","8"
"IFNAR1",0.756,0.324568406587144,0.512,0.324568406587144,0.883,0.668,"8","IFNAR1","8"
"EXOC6",0.756,0.288046840824848,0.512,0.288046840824848,0.759,0.544,"8","EXOC6","8"
"HIC1",0.755,0.594187608311004,0.51,0.594187608311005,0.834,0.676,"8","HIC1","8"
"NDUFAF3",0.755,0.495151884576803,0.51,0.495151884576804,0.89,0.679,"8","NDUFAF3","8"
"LTC4S",0.754,0.593655448181858,0.508,0.593655448181858,0.738,0.541,"8","LTC4S","8"
"PILRB",0.754,0.418851666928142,0.508,0.418851666928143,0.869,0.584,"8","PILRB","8"
"MTRF1L",0.754,0.413836908580852,0.508,0.413836908580853,0.869,0.739,"8","MTRF1L","8"
"SMAD5",0.754,0.400864182197356,0.508,0.400864182197356,0.8,0.568,"8","SMAD5","8"
"SRI",0.753,0.571543844345532,0.506,0.571543844345533,0.876,0.636,"8","SRI","8"
"DLGAP4",0.751,0.310824799387582,0.502,0.310824799387579,0.814,0.596,"8","DLGAP4","8"
"RRP36",0.751,0.285271899273024,0.502,0.285271899273025,0.869,0.652,"8","RRP36","8"
"FIBP",0.751,0.277600991997303,0.502,0.277600991997304,0.779,0.47,"8","FIBP","8"
"INPP11",0.75,0.538832346099863,0.5,0.538832346099864,0.786,0.623,"8","INPP1","8"
"IRAK3",0.75,0.464296270499169,0.5,0.464296270499169,0.717,0.544,"8","IRAK3","8"
"SPSB1",0.75,0.408582238302873,0.5,0.408582238302873,0.841,0.663,"8","SPSB1","8"
"DSEL",0.75,0.396160394416652,0.5,0.396160394416652,0.772,0.654,"8","DSEL","8"
"ITPR2",0.75,0.289912524519613,0.5,0.289912524519611,0.841,0.591,"8","ITPR2","8"
"TRIM44",0.749,0.625006868614313,0.498,0.625006868614315,0.807,0.551,"8","TRIM44","8"
"BEX5",0.749,0.457230957746339,0.498,0.457230957746337,0.89,0.763,"8","BEX5","8"
"TGM2",0.749,0.36130609459922,0.498,0.36130609459922,0.745,0.609,"8","TGM2","8"
"CAPNS1",0.749,0.301411651748868,0.498,0.301411651748869,0.848,0.571,"8","CAPNS1","8"
"TMEM9B",0.748,0.550092753803138,0.496,0.550092753803138,0.917,0.74,"8","TMEM9B","8"
"RER1",0.748,0.444653348250503,0.496,0.4446533482505,0.869,0.622,"8","RER1","8"
"NBN",0.748,0.300447640419121,0.496,0.300447640419122,0.89,0.605,"8","NBN","8"
"LSM10",0.748,0.262079080780304,0.496,0.262079080780306,0.869,0.627,"8","LSM10","8"
"COA4",0.747,0.342572167549752,0.494,0.342572167549752,0.821,0.57,"8","COA4","8"
"FAM204A",0.747,0.336368432855476,0.494,0.336368432855475,0.883,0.635,"8","FAM204A","8"
"NCAPH2",0.747,0.289043596192413,0.494,0.289043596192414,0.862,0.638,"8","NCAPH2","8"
"CAT",0.746,0.82898002506468,0.492,0.82898002506468,0.752,0.506,"8","CAT","8"
"SEPT11",0.746,0.780850824836128,0.492,0.780850824836127,0.848,0.704,"8","SEPT11","8"
"RBPJ",0.746,0.761555727658899,0.492,0.761555727658901,0.959,0.814,"8","RBPJ","8"
"SRGN",0.746,0.464347551659166,0.492,0.464347551659168,1,0.987,"8","SRGN","8"
"B3GALT5",0.746,0.318098039127926,0.492,0.318098039127926,0.676,0.354,"8","B3GALT5","8"
"BRMS1",0.746,0.276292683934549,0.492,0.27629268393455,0.862,0.603,"8","BRMS1","8"
"TIMP1",0.745,0.723974190251015,0.49,0.723974190251009,0.862,0.697,"8","TIMP1","8"
"ESYT2",0.744,0.660428749827063,0.488,0.660428749827061,0.869,0.62,"8","ESYT2","8"
"SERPINB6",0.743,0.543263005340045,0.486,0.543263005340045,0.683,0.425,"8","SERPINB6","8"
"KMT5C",0.743,0.417777712666542,0.486,0.417777712666542,0.779,0.547,"8","KMT5C","8"
"SUDS3",0.743,0.370904167560058,0.486,0.370904167560059,0.821,0.577,"8","SUDS3","8"
"MAP2K7",0.743,0.311053103101016,0.486,0.311053103101016,0.821,0.559,"8","MAP2K7","8"
"GALNT12",0.742,0.423064477270835,0.484,0.423064477270839,0.855,0.65,"8","GALNT1","8"
"AGFG1",0.742,0.409023803900021,0.484,0.409023803900022,0.834,0.608,"8","AGFG1","8"
"CCR4",0.742,0.32196338318064,0.484,0.321963383180639,0.848,0.638,"8","CCR4","8"
"CD151",0.742,0.251582241246931,0.484,0.25158224124693,0.731,0.462,"8","CD151","8"
"AC008105.31",0.741,0.707238170458631,0.482,0.707238170458633,0.876,0.709,"8","AC008105.3","8"
"ORAI2",0.741,0.591568147948505,0.482,0.591568147948505,0.841,0.622,"8","ORAI2","8"
"GLO1",0.741,0.369357507806576,0.482,0.369357507806577,0.834,0.647,"8","GLO1","8"
"TNFRSF11A",0.741,0.326408447056281,0.482,0.326408447056281,0.69,0.39,"8","TNFRSF11A","8"
"HSP90B1",0.74,0.847310052342837,0.48,0.847310052342838,0.917,0.899,"8","HSP90B1","8"
"GPR65",0.74,0.602838107453316,0.48,0.602838107453314,0.897,0.675,"8","GPR65","8"
"JPX",0.739,0.496563789642959,0.478,0.496563789642961,0.862,0.689,"8","JPX","8"
"JARID2",0.738,0.623095626108367,0.476,0.623095626108365,0.848,0.589,"8","JARID2","8"
"OGFRL1",0.738,0.449384454719533,0.476,0.449384454719534,0.793,0.676,"8","OGFRL1","8"
"ARL8B",0.738,0.361524726658707,0.476,0.361524726658708,0.883,0.692,"8","ARL8B","8"
"FAM162A",0.738,0.269825808562901,0.476,0.269825808562901,0.848,0.607,"8","FAM162A","8"
"TMX4",0.737,0.783666537743056,0.474,0.783666537743055,0.917,0.772,"8","TMX4","8"
