"","myAUC","avg_diff","power","avg_logFC","pct.1","pct.2","cluster","gene","maxcell"
"STX4",0.713,0.255939707104624,0.426,0.255939707104625,0.788,0.408,"3","STX4","3"
"MMP11",0.712,0.775922696805621,0.424,0.775922696805621,0.8,0.621,"3","MMP11","3"
"GBP4",0.712,0.357279200171226,0.424,0.357279200171225,0.829,0.608,"3","GBP4","3"
"SCG5",0.712,0.354760288170794,0.424,0.354760288170794,0.663,0.311,"3","SCG5","3"
"SDF4",0.712,0.281999496379988,0.424,0.281999496379988,0.918,0.629,"3","SDF4","3"
"WLS",0.711,0.414310472597605,0.422,0.414310472597605,0.853,0.597,"3","WLS","3"
"GPBAR1",0.709,0.323283734673238,0.418,0.323283734673238,0.848,0.599,"3","GPBAR1","3"
"SMIM14",0.709,0.300387135489288,0.418,0.300387135489288,0.889,0.549,"3","SMIM14","3"
"LGALS9",0.707,0.311975160971025,0.414,0.311975160971024,0.735,0.513,"3","LGALS9","3"
"CLK4",0.704,0.261012438916163,0.408,0.261012438916164,0.848,0.631,"3","CLK4","3"
"TSPAN4",0.703,0.457851953882464,0.406,0.457851953882464,0.841,0.561,"3","TSPAN4","3"
"RRBP1",0.703,0.437841805688975,0.406,0.437841805688974,0.896,0.7,"3","RRBP1","3"
"GNG11",0.703,0.425361408789591,0.406,0.42536140878959,0.853,0.552,"3","GNG11","3"
"FAM20C",0.703,0.270596533490405,0.406,0.270596533490405,0.807,0.459,"3","FAM20C","3"
"CFAP36",0.702,0.257364736606736,0.404,0.257364736606735,0.819,0.485,"3","CFAP36","3"
"CTHRC1",0.744,0.845456241373166,0.488,0.845456241373166,0.704,0.221,"3","CTHRC1","3"
"SOX4",0.743,0.908881597877799,0.486,0.9088815978778,0.841,0.448,"3","SOX4","3"
"NPC2",0.701,0.412319853946516,0.402,0.412319853946518,0.798,0.468,"3","NPC2","3"
"L1TD1",0.955,1.02009683547959,0.91,1.02009683547959,0.961,0.398,"4","L1TD1","4"
"HLF",0.952,0.379855471726624,0.904,0.379855471726624,0.956,0.406,"4","HLF","4"
"ABCA10",0.951,1.73329877786542,0.902,1.73329877786542,0.978,0.38,"4","ABCA10","4"
"HMGCR",0.939,1.08439482561688,0.878,1.08439482561688,0.975,0.443,"4","HMGCR","4"
"ATP13A2",0.938,0.388694022075687,0.876,0.388694022075686,0.928,0.333,"4","ATP13A2","4"
"ELMO1",0.934,0.622857068455472,0.868,0.622857068455472,0.961,0.714,"4","ELMO1","4"
"TRAPPC8",0.926,0.389122886058934,0.852,0.389122886058934,0.961,0.528,"4","TRAPPC8","4"
"LIMD1",0.925,0.505615289281698,0.85,0.505615289281699,0.961,0.689,"4","LIMD1","4"
"LRRN3",0.923,0.350397090423684,0.846,0.350397090423684,0.936,0.471,"4","LRRN3","4"
"TPD52",0.922,0.380344816414445,0.844,0.380344816414445,0.911,0.413,"4","TPD52","4"
"AC092683.1",0.92,0.456701209436966,0.84,0.456701209436966,0.958,0.612,"4","AC092683.1","4"
"KIAA1328",0.918,0.308183086318326,0.836,0.308183086318326,0.953,0.461,"4","KIAA1328","4"
"PLA2R1",0.909,0.458970953965244,0.818,0.458970953965244,0.956,0.478,"4","PLA2R1","4"
"CYP1B1",0.908,1.39228072340886,0.816,1.39228072340886,0.994,0.462,"4","CYP1B1","4"
"BHLHE41",0.906,1.15367214897001,0.812,1.15367214897001,0.964,0.48,"4","BHLHE41","4"
"ARHGEF26",0.906,0.250154363428921,0.812,0.250154363428921,0.95,0.542,"4","ARHGEF26","4"
"TNXB",0.905,1.19947489491127,0.81,1.19947489491127,0.978,0.61,"4","TNXB","4"
"GK5",0.904,0.495686710425086,0.808,0.495686710425085,0.953,0.517,"4","GK5","4"
"COL15A1",0.898,1.48572833933944,0.796,1.48572833933944,0.986,0.762,"4","COL15A1","4"
"RASSF4",0.898,0.362114051202957,0.796,0.362114051202957,0.95,0.273,"4","RASSF4","4"
"LPCAT2",0.895,1.00745557612145,0.79,1.00745557612145,0.956,0.688,"4","LPCAT2","4"
"CMYA51",0.894,0.863946223362647,0.788,0.863946223362646,0.969,0.59,"4","CMYA5","4"
"SUPT20H",0.894,0.485647428497228,0.788,0.485647428497228,0.958,0.546,"4","SUPT20H","4"
"UVSSA",0.894,0.322239638667518,0.788,0.322239638667518,0.958,0.582,"4","UVSSA","4"
"TRIO",0.89,0.911394539819904,0.78,0.911394539819903,0.969,0.67,"4","TRIO","4"
"AC009041.2",0.889,0.845368483441154,0.778,0.845368483441155,0.897,0.344,"4","AC009041.2","4"
"COL24A1",0.888,0.553498311292369,0.776,0.553498311292369,0.897,0.416,"4","COL24A1","4"
"TIMM23B",0.884,0.307536186180083,0.768,0.307536186180083,0.956,0.528,"4","TIMM23B","4"
"ABCA9",0.883,1.46693922298696,0.766,1.46693922298696,0.922,0.357,"4","ABCA9","4"
"ZNF462",0.882,0.493459746747655,0.764,0.493459746747655,0.958,0.593,"4","ZNF462","4"
"PCYT1A",0.882,0.341413755368048,0.764,0.341413755368048,0.964,0.594,"4","PCYT1A","4"
"TRMT6",0.882,0.330590384539187,0.764,0.330590384539187,0.947,0.482,"4","TRMT6","4"
"MARCKS",0.881,1.19109526322826,0.762,1.19109526322826,0.994,0.699,"4","MARCKS","4"
"TM7SF3",0.88,0.424274471875581,0.76,0.42427447187558,0.942,0.326,"4","TM7SF3","4"
"EXOSC10",0.88,0.421422537040965,0.76,0.421422537040965,0.958,0.626,"4","EXOSC10","4"
"TMEM67",0.878,0.343083670001596,0.756,0.343083670001596,0.958,0.595,"4","TMEM67","4"
"ARMCX4",0.878,0.334645061713795,0.756,0.334645061713795,0.953,0.58,"4","ARMCX4","4"
"ABCA6",0.876,1.22724968341967,0.752,1.22724968341967,0.908,0.314,"4","ABCA6","4"
"LAMA2",0.876,1.16624858578502,0.752,1.16624858578502,0.964,0.573,"4","LAMA2","4"
"ZNF518A",0.873,0.384596495896573,0.746,0.384596495896573,0.967,0.642,"4","ZNF518A","4"
"ITPR3",0.873,0.256361017058939,0.746,0.256361017058939,0.95,0.497,"4","ITPR3","4"
"ABCA5",0.872,0.5451063851274,0.744,0.5451063851274,0.967,0.508,"4","ABCA5","4"
"TNFAIP8L1",0.872,0.372219239146324,0.744,0.372219239146324,0.878,0.346,"4","TNFAIP8L1","4"
"ARL14EP",0.871,0.420201910251713,0.742,0.420201910251713,0.967,0.646,"4","ARL14EP","4"
"ARHGEF10",0.871,0.3935547527353,0.742,0.3935547527353,0.95,0.712,"4","ARHGEF10","4"
"TTLL3",0.871,0.294097809338898,0.742,0.294097809338898,0.967,0.659,"4","TTLL3","4"
"SQLE",0.87,0.722125983646257,0.74,0.722125983646256,0.958,0.537,"4","SQLE","4"
"DDX10",0.87,0.346216694232173,0.74,0.346216694232173,0.947,0.423,"4","DDX10","4"
"C11orf24",0.87,0.344232271904119,0.74,0.344232271904119,0.956,0.532,"4","C11orf24","4"
"PDE4D",0.869,0.544223261670817,0.738,0.544223261670817,0.964,0.775,"4","PDE4D","4"
"DUSP6",0.867,0.538725525403853,0.734,0.538725525403852,0.942,0.315,"4","DUSP6","4"
"SNX21",0.867,0.28794928500142,0.734,0.28794928500142,0.956,0.379,"4","SNX21","4"
"FBRSL1",0.866,0.42820137733288,0.732,0.428201377332881,0.958,0.514,"4","FBRSL1","4"
"DAAM1",0.865,1.15541595802819,0.73,1.15541595802819,0.969,0.648,"4","DAAM1","4"
"DIP2A",0.864,0.35794274954049,0.728,0.35794274954049,0.95,0.554,"4","DIP2A","4"
"DYNC2H1",0.862,0.466805316275745,0.724,0.466805316275745,0.958,0.626,"4","DYNC2H1","4"
"ZNF146",0.862,0.375383172581005,0.724,0.375383172581005,0.961,0.59,"4","ZNF146","4"
"VPS13B",0.861,0.417436359357188,0.722,0.417436359357188,0.964,0.634,"4","VPS13B","4"
"HMGCS1",0.859,1.15383909309798,0.718,1.15383909309798,0.981,0.784,"4","HMGCS1","4"
"GOLGA8A",0.858,0.605198557044617,0.716,0.605198557044617,0.969,0.632,"4","GOLGA8A","4"
"STXBP6",0.856,0.490633410179645,0.712,0.490633410179645,0.836,0.257,"4","STXBP6","4"
"RFX2",0.855,0.324526822850166,0.71,0.324526822850166,0.953,0.524,"4","RFX2","4"
"SPATA6",0.854,0.563466781272193,0.708,0.563466781272193,0.964,0.505,"4","SPATA6","4"
"FAXDC2",0.854,0.463500604031671,0.708,0.463500604031671,0.917,0.506,"4","FAXDC2","4"
"EP400",0.854,0.311773919058897,0.708,0.311773919058897,0.953,0.544,"4","EP400","4"
"NRP2",0.853,1.1844796492449,0.706,1.1844796492449,0.911,0.592,"4","NRP2","4"
"NNT-AS1",0.853,0.291224459812262,0.706,0.291224459812262,0.947,0.451,"4","NNT-AS1","4"
"SREBF1",0.851,0.567233812535394,0.702,0.567233812535394,0.967,0.699,"4","SREBF1","4"
"PAK3",0.851,0.440126884373083,0.702,0.440126884373083,0.897,0.429,"4","PAK3","4"
"CARMIL1",0.851,0.340209913515454,0.702,0.340209913515454,0.931,0.495,"4","CARMIL1","4"
"S1PR2",0.847,0.31569760648858,0.694,0.315697606488581,0.906,0.323,"4","S1PR2","4"
"TNFRSF19",0.846,0.53779857961193,0.692,0.537798579611929,0.875,0.535,"4","TNFRSF19","4"
"UBN1",0.845,0.448655149316735,0.69,0.448655149316736,0.947,0.471,"4","UBN1","4"
"SLC30A5",0.844,0.292019269131756,0.688,0.292019269131756,0.939,0.477,"4","SLC30A5","4"
"USP32",0.843,0.316121304088117,0.686,0.316121304088117,0.914,0.482,"4","USP32","4"
"DCUN1D1",0.842,0.255766275977302,0.684,0.255766275977302,0.936,0.378,"4","DCUN1D1","4"
"TBC1D12",0.84,0.367927813319902,0.68,0.367927813319902,0.942,0.405,"4","TBC1D12","4"
"SF3B4",0.839,0.382409018119647,0.678,0.382409018119647,0.961,0.628,"4","SF3B4","4"
"TWF1",0.838,0.462331418130083,0.676,0.462331418130084,0.967,0.535,"4","TWF1","4"
"PHC3",0.838,0.254248302368242,0.676,0.254248302368242,0.964,0.566,"4","PHC3","4"
"LDLR",0.836,1.30162180448509,0.672,1.30162180448508,0.975,0.765,"4","LDLR","4"
"MSMO1",0.836,0.730978967766349,0.672,0.730978967766349,0.878,0.696,"4","MSMO1","4"
"CMSS1",0.836,0.296759831890987,0.672,0.296759831890987,0.936,0.494,"4","CMSS1","4"
"FZD2",0.834,0.850214449565426,0.668,0.850214449565426,0.864,0.46,"4","FZD2","4"
"PPP3CB",0.834,0.35207134622512,0.668,0.35207134622512,0.964,0.602,"4","PPP3CB","4"
"AFAP1",0.831,0.585993442303264,0.662,0.585993442303263,0.956,0.659,"4","AFAP1","4"
"ZSCAN18",0.831,0.458327405618857,0.662,0.458327405618856,0.931,0.399,"4","ZSCAN18","4"
"MX1",0.831,0.399680244725667,0.662,0.399680244725668,0.95,0.489,"4","MX1","4"
"DNMBP",0.831,0.270065688779853,0.662,0.270065688779853,0.894,0.457,"4","DNMBP","4"
"ZCCHC7",0.83,0.307238305903013,0.66,0.307238305903013,0.958,0.605,"4","ZCCHC7","4"
"MICU1",0.829,0.370186202476385,0.658,0.370186202476385,0.919,0.417,"4","MICU1","4"
"MAP2K7",0.829,0.300103146445927,0.658,0.300103146445927,0.953,0.597,"4","MAP2K7","4"
"FN1",0.826,0.940297415386853,0.652,0.940297415386854,0.972,0.87,"4","FN1","4"
"FRMD4A",0.826,0.872062043251324,0.652,0.872062043251325,0.956,0.644,"4","FRMD4A","4"
"PPP2R2D",0.826,0.338144127806883,0.652,0.338144127806883,0.956,0.517,"4","PPP2R2D","4"
"RRP1B",0.824,0.405934742557995,0.648,0.405934742557995,0.956,0.473,"4","RRP1B","4"
"PIGK",0.824,0.305876238989092,0.648,0.305876238989092,0.958,0.623,"4","PIGK","4"
"CES1",0.823,0.262981286210524,0.646,0.262981286210523,0.95,0.678,"4","CES1","4"
"TMEM43",0.821,0.537383301471872,0.642,0.537383301471872,0.967,0.525,"4","TMEM43","4"
"KCTD7",0.821,0.256771143177133,0.642,0.256771143177132,0.931,0.564,"4","KCTD7","4"
"TIAM1",0.82,0.925522883484482,0.64,0.925522883484482,0.839,0.376,"4","TIAM1","4"
"AHI1",0.819,0.884435943604356,0.638,0.884435943604356,0.986,0.617,"4","AHI1","4"
"MATN2",0.818,1.18905960484825,0.636,1.18905960484825,0.836,0.499,"4","MATN2","4"
"STAG1",0.818,0.560168121995358,0.636,0.560168121995358,0.972,0.605,"4","STAG1","4"
"ZNF708",0.818,0.317038134497694,0.636,0.317038134497694,0.944,0.626,"4","ZNF708","4"
"THOC6",0.817,0.268460650330492,0.634,0.268460650330492,0.956,0.623,"4","THOC6","4"
"PRPSAP1",0.816,0.296155899885414,0.632,0.296155899885414,0.95,0.492,"4","PRPSAP1","4"
"SIAH1",0.815,0.41551694039787,0.63,0.41551694039787,0.914,0.44,"4","SIAH1","4"
"POLR2B",0.815,0.3079410872929,0.63,0.3079410872929,0.947,0.512,"4","POLR2B","4"
"LAMP2",0.813,0.788292684589371,0.626,0.788292684589371,0.953,0.552,"4","LAMP2","4"
"UBR3",0.813,0.389688495978897,0.626,0.389688495978898,0.956,0.673,"4","UBR3","4"
"ZNF12",0.81,0.314269254222385,0.62,0.314269254222385,0.914,0.446,"4","ZNF12","4"
"C1RL",0.81,0.260646298627072,0.62,0.260646298627073,0.958,0.664,"4","C1RL","4"
"INSIG1",0.809,0.657607449670716,0.618,0.657607449670717,0.914,0.637,"4","INSIG1","4"
"GAK",0.809,0.291064534849432,0.618,0.291064534849433,0.956,0.656,"4","GAK","4"
"GSN",0.808,0.88275824847067,0.616,0.882758248470671,0.989,0.822,"4","GSN","4"
"EFHC1",0.808,0.496616563020862,0.616,0.496616563020862,0.872,0.424,"4","EFHC1","4"
"SCN7A",0.806,1.07933083640237,0.612,1.07933083640237,0.825,0.483,"4","SCN7A","4"
"DNAJC21",0.805,0.744342775249953,0.61,0.744342775249952,0.964,0.551,"4","DNAJC21","4"
"CLUAP1",0.805,0.324873066853721,0.61,0.324873066853721,0.878,0.343,"4","CLUAP1","4"
"USP1",0.802,0.405522747063485,0.604,0.405522747063486,0.933,0.564,"4","USP1","4"
"TTC28",0.801,0.341766779581895,0.602,0.341766779581895,0.956,0.662,"4","TTC28","4"
"TM2D1",0.799,0.397701316616907,0.598,0.397701316616907,0.947,0.532,"4","TM2D1","4"
"RNF167",0.799,0.257752030022454,0.598,0.257752030022454,0.95,0.541,"4","RNF167","4"
"USP54",0.798,0.672248356375955,0.596,0.672248356375955,0.836,0.552,"4","USP54","4"
"REV1",0.797,0.383431359170899,0.594,0.383431359170899,0.886,0.399,"4","REV1","4"
"ANXA2",0.795,0.531304782481725,0.59,0.531304782481725,0.964,0.787,"4","ANXA2","4"
"GIGYF2",0.795,0.337349719175646,0.59,0.337349719175646,0.958,0.522,"4","GIGYF2","4"
"COPS4",0.794,0.279568134554409,0.588,0.27956813455441,0.942,0.515,"4","COPS4","4"
"SPTAN1",0.792,0.662320290905885,0.584,0.662320290905886,0.986,0.739,"4","SPTAN1","4"
"SCFD1",0.792,0.400297995946696,0.584,0.400297995946696,0.933,0.468,"4","SCFD1","4"
"NECAP1",0.792,0.293888214970226,0.584,0.293888214970226,0.928,0.624,"4","NECAP1","4"
"DTX1",0.79,0.345450656754099,0.58,0.345450656754099,0.817,0.414,"4","DTX1","4"
"UBA6",0.789,0.288395980765577,0.578,0.288395980765577,0.947,0.573,"4","UBA6","4"
"LEO1",0.789,0.270660900262783,0.578,0.270660900262783,0.822,0.399,"4","LEO1","4"
"FDPS",0.788,0.525652319029016,0.576,0.525652319029015,0.889,0.517,"4","FDPS","4"
"CREB5",0.787,0.908028109025149,0.574,0.908028109025149,0.872,0.59,"4","CREB5","4"
"WIPF2",0.787,0.345209573146137,0.574,0.345209573146137,0.881,0.49,"4","WIPF2","4"
"MGAT2",0.787,0.331690122133835,0.574,0.331690122133834,0.917,0.563,"4","MGAT2","4"
"IRF3",0.787,0.301390924857852,0.574,0.301390924857852,0.947,0.428,"4","IRF3","4"
"SH3BP4",0.787,0.257069279305868,0.574,0.257069279305868,0.878,0.435,"4","SH3BP4","4"
"ATP6V0A1",0.784,0.576779411774037,0.568,0.576779411774037,0.917,0.54,"4","ATP6V0A1","4"
"GPC3",0.782,0.791595661297363,0.564,0.791595661297364,0.875,0.697,"4","GPC3","4"
"ZNF830",0.782,0.367841103931892,0.564,0.367841103931892,0.869,0.46,"4","ZNF830","4"
"CCDC12",0.782,0.35295787127816,0.564,0.35295787127816,0.9,0.415,"4","CCDC12","4"
"HNRNPDL",0.781,0.566327849128073,0.562,0.566327849128075,0.95,0.819,"4","HNRNPDL","4"
"SMG6",0.781,0.275729550298117,0.562,0.275729550298117,0.944,0.544,"4","SMG6","4"
"LSP1",0.78,0.746407619389983,0.56,0.746407619389982,0.864,0.767,"4","LSP1","4"
"COL4A3BP",0.78,0.597016113917596,0.56,0.597016113917595,0.908,0.541,"4","COL4A3BP","4"
"SC5D",0.777,0.332002249831345,0.554,0.332002249831344,0.864,0.573,"4","SC5D","4"
"GNA11",0.777,0.330669310866355,0.554,0.330669310866354,0.942,0.478,"4","GNA11","4"
"UTP23",0.776,0.338557219966124,0.552,0.338557219966124,0.922,0.541,"4","UTP23","4"
"TGFBR3",0.775,0.543635761265538,0.55,0.543635761265538,0.925,0.631,"4","TGFBR3","4"
"LSM14A",0.775,0.398309702197518,0.55,0.398309702197518,0.967,0.7,"4","LSM14A","4"
"MED28",0.775,0.293328589410766,0.55,0.293328589410766,0.958,0.64,"4","MED28","4"
"SS18",0.774,0.27398687906667,0.548,0.27398687906667,0.964,0.715,"4","SS18","4"
"SLC39A13",0.772,0.254197902646608,0.544,0.254197902646609,0.944,0.598,"4","SLC39A13","4"
"LAMB1",0.771,0.754276514127782,0.542,0.754276514127784,0.947,0.71,"4","LAMB1","4"
"CREBZF",0.771,0.474665654278476,0.542,0.474665654278476,0.95,0.601,"4","CREBZF","4"
"ATF6",0.771,0.372001516782166,0.542,0.372001516782167,0.917,0.615,"4","ATF6","4"
"PAPLN",0.771,0.261111472396529,0.542,0.261111472396529,0.883,0.501,"4","PAPLN","4"
"NID1",0.77,0.703055198370714,0.54,0.703055198370713,0.975,0.723,"4","NID1","4"
"ENG",0.77,0.300496514024762,0.54,0.300496514024761,0.964,0.69,"4","ENG","4"
"TMEM150C",0.77,0.26526496689009,0.54,0.26526496689009,0.775,0.404,"4","TMEM150C","4"
"ITGB8",0.768,0.29290835946175,0.536,0.29290835946175,0.819,0.612,"4","ITGB8","4"
"RING1",0.768,0.284638898225154,0.536,0.284638898225154,0.878,0.42,"4","RING1","4"
"NCOA1",0.767,0.409467439881195,0.534,0.409467439881196,0.869,0.431,"4","NCOA1","4"
"CRLS1",0.767,0.253084183725365,0.534,0.253084183725365,0.836,0.48,"4","CRLS1","4"
"MAN2A1",0.766,0.710939032374719,0.532,0.710939032374719,0.878,0.621,"4","MAN2A1","4"
"ANGPTL4",0.765,0.389473439973885,0.53,0.389473439973885,0.961,0.503,"4","ANGPTL4","4"
"ARHGAP10",0.764,0.698536082645641,0.528,0.698536082645642,0.828,0.547,"4","ARHGAP10","4"
"STARD4",0.764,0.343794513949121,0.528,0.343794513949121,0.892,0.595,"4","STARD4","4"
"TFPI1",0.763,0.662464204493252,0.526,0.662464204493254,0.919,0.731,"4","TFPI","4"
"RPAP2",0.763,0.283280691998974,0.526,0.283280691998974,0.889,0.528,"4","RPAP2","4"
"TMEM205",0.763,0.278293664814149,0.526,0.278293664814149,0.958,0.577,"4","TMEM205","4"
"LTBP4",0.762,0.692775199041058,0.524,0.692775199041058,0.903,0.754,"4","LTBP4","4"
"KIN",0.762,0.260843605538285,0.524,0.260843605538285,0.897,0.517,"4","KIN","4"
"FKBP3",0.761,0.28981956982342,0.522,0.289819569823421,0.958,0.535,"4","FKBP3","4"
"TAF1D",0.76,0.711439208105918,0.52,0.711439208105918,0.958,0.752,"4","TAF1D","4"
"CTNND1",0.76,0.255356762658964,0.52,0.255356762658964,0.942,0.604,"4","CTNND1","4"
"CORO1C1",0.76,0.253793174124581,0.52,0.25379317412458,0.967,0.685,"4","CORO1C","4"
"MIR222HG",0.759,0.423758266125549,0.518,0.423758266125548,0.847,0.458,"4","MIR222HG","4"
"VPS36",0.758,0.303390179095156,0.516,0.303390179095156,0.928,0.547,"4","VPS36","4"
"ESYT2",0.757,0.575508220997073,0.514,0.575508220997073,0.936,0.689,"4","ESYT2","4"
"PRNP",0.756,0.571298311043872,0.512,0.571298311043872,0.861,0.712,"4","PRNP","4"
"CCDC88A",0.756,0.484593746400903,0.512,0.484593746400903,0.958,0.683,"4","CCDC88A","4"
"ARFGAP2",0.756,0.336538558402993,0.512,0.336538558402992,0.961,0.671,"4","ARFGAP2","4"
"PODNL1",0.755,0.600580983758897,0.51,0.600580983758897,0.817,0.578,"4","PODNL1","4"
"RALGPS2",0.755,0.28548181517149,0.51,0.285481815171491,0.819,0.497,"4","RALGPS2","4"
"PDCD7",0.754,0.386729043721492,0.508,0.386729043721492,0.95,0.55,"4","PDCD7","4"
"DHX15",0.754,0.306817217515434,0.508,0.306817217515433,0.914,0.49,"4","DHX15","4"
"TOR1AIP1",0.753,0.534465959195637,0.506,0.534465959195637,0.925,0.657,"4","TOR1AIP1","4"
"KDM5A",0.753,0.41965518788427,0.506,0.41965518788427,0.967,0.724,"4","KDM5A","4"
"LAPTM4A",0.752,0.468119380714362,0.504,0.468119380714361,0.947,0.813,"4","LAPTM4A","4"
"GATAD1",0.752,0.358967532846796,0.504,0.358967532846796,0.956,0.58,"4","GATAD1","4"
"NOVA11",0.751,0.685864963118305,0.502,0.685864963118305,0.933,0.693,"4","NOVA1","4"
"NKTR",0.751,0.506165463673113,0.502,0.506165463673115,0.983,0.796,"4","NKTR","4"
"CHD6",0.75,0.34975388111392,0.5,0.349753881113921,0.925,0.519,"4","CHD6","4"
"PPIP5K2",0.75,0.336244791199853,0.5,0.336244791199853,0.911,0.685,"4","PPIP5K2","4"
"EPRS",0.75,0.276123191679058,0.5,0.276123191679057,0.922,0.666,"4","EPRS","4"
"ARHGAP21",0.749,0.698950002293455,0.498,0.698950002293455,0.886,0.623,"4","ARHGAP21","4"
"UBXN4",0.749,0.572890013927186,0.498,0.572890013927186,0.903,0.676,"4","UBXN4","4"
"TBC1D15",0.749,0.387248518489183,0.498,0.387248518489184,0.95,0.57,"4","TBC1D15","4"
"AGPS",0.749,0.386042242589519,0.498,0.386042242589519,0.878,0.607,"4","AGPS","4"
"SLC36A4",0.749,0.38024782678124,0.498,0.38024782678124,0.906,0.656,"4","SLC36A4","4"
"SLC12A2",0.748,0.690713994219712,0.496,0.690713994219713,0.864,0.583,"4","SLC12A2","4"
"BPTF",0.748,0.621892930210227,0.496,0.621892930210227,0.944,0.699,"4","BPTF","4"
"CFH",0.748,0.580724914427854,0.496,0.580724914427852,0.947,0.702,"4","CFH","4"
"JPX",0.748,0.298309300819415,0.496,0.298309300819415,0.944,0.639,"4","JPX","4"
"NDRG1",0.747,0.500951928173112,0.494,0.500951928173113,0.942,0.778,"4","NDRG1","4"
"SOCS5",0.746,0.349808490692946,0.492,0.349808490692946,0.836,0.488,"4","SOCS5","4"
"WDR60",0.746,0.336617495524431,0.492,0.336617495524432,0.964,0.593,"4","WDR60","4"
"NBEAL1",0.745,0.389973415163113,0.49,0.389973415163114,0.967,0.637,"4","NBEAL1","4"
"LDLRAD3",0.745,0.311896129091926,0.49,0.311896129091926,0.794,0.415,"4","LDLRAD3","4"
"EGR3",0.744,0.733720628022195,0.488,0.733720628022196,0.919,0.713,"4","EGR3","4"
"EZR",0.744,0.363066847753331,0.488,0.363066847753331,0.844,0.6,"4","EZR","4"
"C1orf43",0.743,0.313437868688107,0.486,0.313437868688108,0.95,0.58,"4","C1orf43","4"
"AASS",0.743,0.265180054701512,0.486,0.265180054701511,0.9,0.67,"4","AASS","4"
"LINC00685",0.743,0.257604628522049,0.486,0.257604628522049,0.806,0.398,"4","LINC00685","4"
"BRIX1",0.742,0.353812433086465,0.484,0.353812433086465,0.828,0.528,"4","BRIX1","4"
"P2RY14",0.741,0.6840456507663,0.482,0.684045650766299,0.736,0.344,"4","P2RY14","4"
"KDSR",0.741,0.561904091298981,0.482,0.56190409129898,0.85,0.493,"4","KDSR","4"
"CSTB",0.741,0.486225729101908,0.482,0.486225729101908,0.953,0.704,"4","CSTB","4"
"TTC19",0.741,0.332399122524125,0.482,0.332399122524125,0.872,0.488,"4","TTC19","4"
"CPED1",0.74,0.658751528687332,0.48,0.658751528687332,0.922,0.675,"4","CPED1","4"
"PRKCA",0.74,0.533718162816671,0.48,0.53371816281667,0.858,0.675,"4","PRKCA","4"
"RAD23B",0.739,0.428096526074659,0.478,0.428096526074659,0.889,0.516,"4","RAD23B","4"
"NECTIN3",0.739,0.290299045568328,0.478,0.290299045568328,0.808,0.473,"4","NECTIN3","4"
"ARHGEF40",0.739,0.283025749665508,0.478,0.283025749665508,0.853,0.471,"4","ARHGEF40","4"
"IVNS1ABP",0.738,0.512243860006508,0.476,0.512243860006509,0.853,0.513,"4","IVNS1ABP","4"
"NUP98",0.738,0.360410963816298,0.476,0.360410963816298,0.925,0.601,"4","NUP98","4"
"PLPP3",0.737,0.772675638087748,0.474,0.772675638087747,0.875,0.754,"4","PLPP3","4"
"GOLGB1",0.737,0.573638677101376,0.474,0.573638677101374,0.958,0.808,"4","GOLGB1","4"
"PRDM2",0.737,0.421451306604535,0.474,0.421451306604535,0.883,0.546,"4","PRDM2","4"
"SENP5",0.737,0.419682915388731,0.474,0.419682915388732,0.85,0.59,"4","SENP5","4"
"DICER1",0.737,0.324802618684875,0.474,0.324802618684875,0.928,0.664,"4","DICER1","4"
"MAPK10",0.737,0.309056553253669,0.474,0.309056553253669,0.972,0.697,"4","MAPK10","4"
"YTHDC2",0.735,0.287022007673528,0.47,0.287022007673528,0.922,0.629,"4","YTHDC2","4"
"SMOC2",0.734,0.852801586327276,0.468,0.852801586327276,0.956,0.777,"4","SMOC2","4"
"MEST",0.734,0.846982762503216,0.468,0.846982762503216,0.806,0.651,"4","MEST","4"
"TCF4",0.734,0.68218613939667,0.468,0.682186139396668,0.922,0.724,"4","TCF4","4"
"DST",0.734,0.527969421289674,0.468,0.527969421289676,0.986,0.808,"4","DST","4"
"DNM1L",0.734,0.446589994382302,0.468,0.446589994382303,0.858,0.516,"4","DNM1L","4"
"CELF2",0.731,0.822225430570206,0.462,0.822225430570206,0.731,0.445,"4","CELF2","4"
"CTGF",0.731,0.793542065881304,0.462,0.793542065881305,0.944,0.785,"4","CTGF","4"
"YWHAE",0.731,0.345213053047999,0.462,0.345213053047998,0.894,0.739,"4","YWHAE","4"
"RBM28",0.73,0.254264562955468,0.46,0.254264562955468,0.9,0.549,"4","RBM28","4"
"NFAT5",0.729,0.601419909408882,0.458,0.60141990940888,0.892,0.67,"4","NFAT5","4"
"STRN3",0.729,0.403095468039885,0.458,0.403095468039885,0.864,0.509,"4","STRN3","4"
"FAM184A",0.729,0.379089056437444,0.458,0.379089056437443,0.861,0.649,"4","FAM184A","4"
"LIMA1",0.728,0.639846806638198,0.456,0.639846806638197,0.922,0.719,"4","LIMA1","4"
"EMP11",0.727,0.644912945873628,0.454,0.644912945873629,0.906,0.674,"4","EMP1","4"
"PAXBP1",0.727,0.387307249274815,0.454,0.387307249274814,0.953,0.631,"4","PAXBP1","4"
"GOLIM4",0.726,0.472559712802315,0.452,0.472559712802314,0.925,0.732,"4","GOLIM4","4"
"SYNE1",0.725,0.64792662142674,0.45,0.647926621426741,0.978,0.759,"4","SYNE1","4"
"FNDC3B",0.725,0.501179515298955,0.45,0.501179515298955,0.95,0.699,"4","FNDC3B","4"
