"","myAUC","avg_diff","power","avg_logFC","pct.1","pct.2","cluster","gene","maxcell"
"LMO7",0.765,1.40422189188808,0.53,1.40422189188808,0.709,0.337,"2","LMO7","2"
"REEP6",0.756,1.78915358651993,0.512,1.78915358651993,0.549,0.063,"2","REEP6","2"
"SLC9A3",0.756,1.62018015028528,0.512,1.62018015028528,0.577,0.109,"2","SLC9A3","2"
"SLC5A1",0.753,1.61368091314308,0.506,1.61368091314308,0.585,0.145,"2","SLC5A1","2"
"MTTP",0.751,1.78770991330294,0.502,1.78770991330294,0.504,0.003,"2","MTTP","2"
"MST1",0.751,1.73915148051326,0.502,1.73915148051326,0.518,0.024,"2","MST1","2"
"CREB3L3",0.748,1.80919287328464,0.496,1.80919287328464,0.498,0.005,"2","CREB3L3","2"
"SLC22A18",0.746,1.35688381527611,0.492,1.3568838152761,0.634,0.246,"2","SLC22A18","2"
"MOGAT3",0.742,1.70242890522556,0.484,1.70242890522556,0.49,0.009,"2","MOGAT3","2"
"ABCC2",0.74,1.8796254909649,0.48,1.8796254909649,0.484,0.005,"2","ABCC2","2"
"PCK1",0.74,1.73102513372088,0.48,1.73102513372088,0.534,0.077,"2","PCK1","2"
"KHK",0.739,1.77101401818018,0.478,1.77101401818018,0.484,0.009,"2","KHK","2"
"SMIM241",0.734,1.26521536226342,0.468,1.26521536226342,0.646,0.308,"2","SMIM24","2"
"DMBT1",0.733,1.35502583294312,0.466,1.35502583294312,0.563,0.113,"2","DMBT1","2"
"PLCB3",0.732,1.46858883565499,0.464,1.46858883565499,0.534,0.113,"2","PLCB3","2"
"DGKA",0.731,1.60317065560364,0.462,1.60317065560364,0.508,0.079,"2","DGKA","2"
"MME",0.726,1.50466531809771,0.452,1.50466531809771,0.492,0.06,"2","MME","2"
"SLC52A1",0.724,1.73340892055775,0.448,1.73340892055775,0.449,0.003,"2","SLC52A1","2"
"GDA",0.724,1.35594045881504,0.448,1.35594045881504,0.536,0.137,"2","GDA","2"
"MICAL1",0.718,1.45282436701824,0.436,1.45282436701824,0.494,0.09,"2","MICAL1","2"
"SDCBP2",0.718,1.13227974556977,0.436,1.13227974556977,0.597,0.251,"2","SDCBP2","2"
"CDH17",0.716,1.4404975095897,0.432,1.4404975095897,0.472,0.055,"2","CDH17","2"
"MIA2",0.716,1.31842520665351,0.432,1.31842520665351,0.549,0.199,"2","MIA2","2"
"AMN",0.716,1.31501722538959,0.432,1.31501722538959,0.551,0.202,"2","AMN","2"
"SEMA3B",0.715,1.23818986021652,0.43,1.23818986021652,0.593,0.262,"2","SEMA3B","2"
"S100G",0.713,1.99015854879414,0.426,1.99015854879414,0.427,0.002,"2","S100G","2"
"AGAP9",0.71,1.47321782637617,0.42,1.47321782637617,0.464,0.067,"2","AGAP9","2"
"APOC3",0.709,2.65924168394476,0.418,2.65924168394476,0.419,0.003,"2","APOC3","2"
"C8G",0.709,1.58634863303065,0.418,1.58634863303065,0.429,0.015,"2","C8G","2"
"AATK",0.708,1.52545958592544,0.416,1.52545958592544,0.441,0.04,"2","AATK","2"
"CYP4F12",0.708,1.44997962018582,0.416,1.44997962018582,0.482,0.104,"2","CYP4F12","2"
"HKDC1",0.708,1.44115790095004,0.416,1.44115790095004,0.474,0.091,"2","HKDC1","2"
"TM4SF20",0.708,1.4356874486187,0.416,1.4356874486187,0.441,0.033,"2","TM4SF20","2"
"SULT1A2",0.706,1.50443875375474,0.412,1.50443875375474,0.417,0.007,"2","SULT1A2","2"
"ANO9",0.703,1.30938365928876,0.406,1.30938365928876,0.48,0.112,"2","ANO9","2"
"AFDN",0.703,1.10069560641091,0.406,1.10069560641091,0.603,0.313,"2","AFDN","2"
"DHRS11",0.702,1.38409904245478,0.404,1.38409904245478,0.431,0.039,"2","DHRS11","2"
"REG1B",0.701,2.16849313593758,0.402,2.16849313593758,0.413,0.013,"2","REG1B","2"
"TRPV6",0.701,1.60110774669169,0.402,1.60110774669169,0.437,0.049,"2","TRPV6","2"
"NUP153",0.852,0.546537150965759,0.704,0.546537150965759,0.921,0.601,"3","NUP153","3"
"HMGB2",0.838,1.61578907206843,0.676,1.61578907206844,0.911,0.964,"3","HMGB2","3"
"MIS12",0.837,0.42002929676697,0.674,0.42002929676697,0.919,0.744,"3","MIS12","3"
"BIN2",0.83,0.609910315848299,0.66,0.609910315848299,0.898,0.568,"3","BIN2","3"
"EMD1",0.827,0.794978085371732,0.654,0.794978085371732,0.968,0.573,"3","EMD","3"
"PIK3CG",0.824,0.356776868181032,0.648,0.356776868181032,0.892,0.576,"3","PIK3CG","3"
"HERPUD2",0.823,0.480192037336788,0.646,0.480192037336787,0.977,0.949,"3","HERPUD2","3"
"METRNL1",0.821,0.652715958097833,0.642,0.652715958097833,0.97,0.749,"3","METRNL","3"
"TNFRSF9",0.821,0.521065400773535,0.642,0.521065400773536,0.962,0.974,"3","TNFRSF9","3"
"BATF",0.82,0.787866591053432,0.64,0.787866591053432,0.947,0.865,"3","BATF","3"
"STAT5A",0.82,0.617534870908329,0.64,0.617534870908328,0.962,0.935,"3","STAT5A","3"
"FASLG",0.82,0.587977610793403,0.64,0.587977610793403,0.97,0.976,"3","FASLG","3"
"HAUS3",0.816,0.637370860363963,0.632,0.637370860363963,0.904,0.597,"3","HAUS3","3"
"APBB1IP",0.815,0.837340583967886,0.63,0.837340583967886,0.928,0.886,"3","APBB1IP","3"
"C16orf91",0.814,0.2819182336885,0.628,0.2819182336885,0.917,0.6,"3","C16orf91","3"
"OASL",0.813,0.870655376293402,0.626,0.870655376293401,0.968,0.946,"3","OASL","3"
"ANLN",0.813,0.713658974354297,0.626,0.713658974354297,0.856,0.77,"3","ANLN","3"
"ABCG1",0.813,0.317387132042509,0.626,0.31738713204251,0.958,0.793,"3","ABCG1","3"
"BUB3",0.805,0.9600574511191,0.61,0.9600574511191,0.898,0.637,"3","BUB3","3"
"HBS1L",0.804,0.413311821538673,0.608,0.413311821538673,0.962,0.898,"3","HBS1L","3"
"ITK",0.803,0.392043691425988,0.606,0.392043691425988,0.966,0.889,"3","ITK","3"
"CLEC2B1",0.801,0.871508877121566,0.602,0.871508877121566,0.979,0.93,"3","CLEC2B","3"
"ZCCHC2",0.801,0.387745357532523,0.602,0.387745357532524,0.928,0.726,"3","ZCCHC2","3"
"EAF1",0.797,0.275255990414915,0.594,0.275255990414915,0.926,0.784,"3","EAF1","3"
"CAB39",0.796,0.49058212795392,0.592,0.490582127953921,0.921,0.538,"3","CAB39","3"
"SGMS1",0.796,0.422906531428789,0.592,0.422906531428789,0.921,0.697,"3","SGMS1","3"
"PPWD1",0.795,0.451312656315845,0.59,0.451312656315844,0.894,0.63,"3","PPWD1","3"
"SPDL1",0.794,0.407382167148556,0.588,0.407382167148556,0.873,0.677,"3","SPDL1","3"
"SH2D1A",0.793,0.657403172923233,0.586,0.657403172923232,0.972,0.982,"3","SH2D1A","3"
"B4GALT5",0.793,0.431338794810359,0.586,0.431338794810359,0.909,0.59,"3","B4GALT5","3"
"CCDC32",0.793,0.417902470873205,0.586,0.417902470873205,0.883,0.609,"3","CCDC32","3"
"TGFB11",0.792,0.791153870236533,0.584,0.791153870236533,0.989,0.987,"3","TGFB1","3"
"IL10RA",0.791,0.545318174383756,0.582,0.545318174383756,0.958,0.907,"3","IL10RA","3"
"KATNAL1",0.791,0.390343873643147,0.582,0.390343873643147,0.809,0.437,"3","KATNAL1","3"
"STX11",0.79,0.363929676351996,0.58,0.363929676351996,0.955,0.916,"3","STX11","3"
"HIP1",0.789,0.27261399592112,0.578,0.27261399592112,0.885,0.575,"3","HIP1","3"
"GALM",0.787,0.388830298636662,0.574,0.388830298636661,0.943,0.862,"3","GALM","3"
"RAB8B",0.784,0.399696473481037,0.568,0.399696473481037,0.964,0.966,"3","RAB8B","3"
"NRBF2",0.781,0.434930613096216,0.562,0.434930613096216,0.938,0.753,"3","NRBF2","3"
"PAF1",0.78,0.445606078891091,0.56,0.44560607889109,0.93,0.744,"3","PAF1","3"
"LRMP",0.778,0.39960189315275,0.556,0.39960189315275,0.826,0.626,"3","LRMP","3"
"HLA-DQA2",0.775,0.533271296493098,0.55,0.533271296493098,0.904,0.954,"3","HLA-DQA2","3"
"MACO1",0.774,0.298562085471428,0.548,0.298562085471428,0.949,0.805,"3","MACO1","3"
"TMEM14A",0.773,0.253245277002432,0.546,0.253245277002431,0.93,0.802,"3","TMEM14A","3"
"GTF2B",0.772,0.499708201797767,0.544,0.499708201797766,0.862,0.488,"3","GTF2B","3"
"RALGAPA1",0.772,0.385334323060922,0.544,0.385334323060922,0.972,0.875,"3","RALGAPA1","3"
"NR2C2",0.772,0.324558105684916,0.544,0.324558105684916,0.847,0.577,"3","NR2C2","3"
"ANXA61",0.769,0.636446150276282,0.538,0.636446150276282,0.877,0.679,"3","ANXA6","3"
"CCT2",0.768,0.937563469096529,0.536,0.93756346909653,0.966,0.937,"3","CCT2","3"
"FNBP1",0.768,0.811651305070701,0.536,0.811651305070701,0.949,0.947,"3","FNBP1","3"
"TRAF5",0.766,0.58114316307932,0.532,0.58114316307932,0.841,0.675,"3","TRAF5","3"
"PKNOX1",0.766,0.417512111273476,0.532,0.417512111273476,0.877,0.817,"3","PKNOX1","3"
"KLHL6",0.765,0.336838431762034,0.53,0.336838431762034,0.847,0.904,"3","KLHL6","3"
"CCL51",0.763,1.35213199814886,0.526,1.35213199814886,0.902,0.736,"3","CCL5","3"
"SOCS1",0.763,0.455519782093668,0.526,0.455519782093668,0.909,0.642,"3","SOCS1","3"
"BCL2A11",0.762,0.348839020839418,0.524,0.348839020839417,0.979,0.93,"3","BCL2A1","3"
"CACYBP",0.76,1.09368947096416,0.52,1.09368947096416,0.987,0.982,"3","CACYBP","3"
"OTUD4",0.76,0.278596089016451,0.52,0.27859608901645,0.898,0.672,"3","OTUD4","3"
"CCT4",0.758,0.58286488197058,0.516,0.58286488197058,0.987,0.922,"3","CCT4","3"
"PPTC7",0.758,0.390268173799402,0.516,0.390268173799401,0.932,0.943,"3","PPTC7","3"
"TARS",0.757,0.304430066664978,0.514,0.304430066664977,0.947,0.827,"3","TARS","3"
"ZNF581",0.757,0.273634352435656,0.514,0.273634352435656,0.805,0.49,"3","ZNF581","3"
"HIST1H1D",0.755,0.962699370147409,0.51,0.962699370147408,0.788,0.679,"3","HIST1H1D","3"
"SERPINB91",0.755,0.64556134106319,0.51,0.64556134106319,0.983,0.915,"3","SERPINB9","3"
"PPP1R16B",0.754,0.317003138964302,0.508,0.317003138964302,0.951,0.813,"3","PPP1R16B","3"
"FOXM1",0.753,0.701220697400444,0.506,0.701220697400444,0.775,0.596,"3","FOXM1","3"
"TNFSF14",0.752,0.71751207590082,0.504,0.717512075900819,0.983,0.991,"3","TNFSF14","3"
"SMC4",0.751,1.27746584598552,0.502,1.27746584598552,0.828,0.791,"3","SMC4","3"
"DTL",0.751,0.444761914849568,0.502,0.444761914849568,0.854,0.985,"3","DTL","3"
"SNRPE",0.749,0.519292874393616,0.498,0.519292874393615,0.928,0.724,"3","SNRPE","3"
"N4BP1",0.749,0.39219097837563,0.498,0.392190978375632,0.955,0.952,"3","N4BP1","3"
"GNG2",0.748,0.58163202101098,0.496,0.581632021010981,0.932,0.908,"3","GNG2","3"
"ARHGDIB1",0.746,0.96808701049212,0.492,0.96808701049212,0.907,0.897,"3","ARHGDIB","3"
"UBE2A",0.746,0.531396698592738,0.492,0.531396698592737,0.981,0.937,"3","UBE2A","3"
"RRAGC1",0.746,0.347258397735939,0.492,0.34725839773594,0.964,0.873,"3","RRAGC","3"
"BICDL1",0.745,0.537573451480659,0.49,0.53757345148066,0.981,0.985,"3","BICDL1","3"
"DYRK1A",0.745,0.321174002960465,0.49,0.321174002960465,0.936,0.771,"3","DYRK1A","3"
"SIK3",0.745,0.288384633722776,0.49,0.288384633722776,0.977,0.943,"3","SIK3","3"
"GZMB",0.744,0.476488584617627,0.488,0.476488584617627,0.794,0.687,"3","GZMB","3"
"SHOC2",0.744,0.451507960694999,0.488,0.451507960694999,0.858,0.732,"3","SHOC2","3"
"SAMD9",0.744,0.398068248345138,0.488,0.398068248345139,0.962,0.806,"3","SAMD9","3"
"RAB27A",0.743,0.510698150406561,0.486,0.51069815040656,0.887,0.832,"3","RAB27A","3"
"PDCD1",0.743,0.475076660391668,0.486,0.475076660391668,0.881,0.905,"3","PDCD1","3"
"GRB2",0.741,0.469179734087056,0.482,0.469179734087057,0.904,0.776,"3","GRB2","3"
"CD53",0.74,0.819057877119474,0.48,0.819057877119474,0.873,0.966,"3","CD53","3"
"RANBP2",0.74,0.456971489495653,0.48,0.456971489495654,0.898,0.735,"3","RANBP2","3"
"ABT1",0.74,0.371437509986073,0.48,0.371437509986074,0.915,0.79,"3","ABT1","3"
"ORC6",0.739,0.797207795362809,0.478,0.797207795362809,0.824,0.943,"3","ORC6","3"
"GGA2",0.739,0.433617286815758,0.478,0.433617286815757,0.89,0.694,"3","GGA2","3"
"COMMD2",0.739,0.430508732471629,0.478,0.430508732471628,0.945,0.832,"3","COMMD2","3"
"RAP2C",0.739,0.310617581995816,0.478,0.310617581995816,0.932,0.65,"3","RAP2C","3"
"DIS3",0.738,0.314097929323939,0.476,0.314097929323938,0.951,0.939,"3","DIS3","3"
"HELLS",0.737,0.715423869700304,0.474,0.715423869700304,0.775,0.704,"3","HELLS","3"
"SAMSN1",0.737,0.680260141638577,0.474,0.680260141638577,0.972,0.976,"3","SAMSN1","3"
"BCAS2",0.734,0.52528284080988,0.468,0.52528284080988,0.917,0.841,"3","BCAS2","3"
"BRAF",0.734,0.408892267348543,0.468,0.408892267348543,0.917,0.638,"3","BRAF","3"
"ZC3H12D",0.732,0.398173580128338,0.464,0.398173580128338,0.979,0.988,"3","ZC3H12D","3"
"ACAT21",0.732,0.392816890464699,0.464,0.392816890464699,0.817,0.476,"3","ACAT2","3"
"MORC3",0.732,0.307646324807161,0.464,0.307646324807162,0.924,0.937,"3","MORC3","3"
"PSIP1",0.731,0.79016186121255,0.462,0.79016186121255,0.843,0.706,"3","PSIP1","3"
"PDCL31",0.731,0.497631081863853,0.462,0.497631081863853,0.97,0.948,"3","PDCL3","3"
"JMJD6",0.729,0.41935595236438,0.458,0.41935595236438,0.93,0.647,"3","JMJD6","3"
"DNAJA41",0.727,0.947601908178055,0.454,0.947601908178054,0.928,0.647,"3","DNAJA4","3"
"SEMA4D",0.726,0.62110461576424,0.452,0.621104615764241,0.881,0.648,"3","SEMA4D","3"
"CTDNEP1",0.726,0.429458907547908,0.452,0.429458907547907,0.807,0.438,"3","CTDNEP1","3"
"SMC1A",0.725,0.579799873763725,0.45,0.579799873763725,0.875,0.741,"3","SMC1A","3"
"HIST1H1C",0.725,0.543091707897188,0.45,0.543091707897188,0.834,0.496,"3","HIST1H1C","3"
"CHD6",0.725,0.44437349089168,0.45,0.444373490891681,0.771,0.515,"3","CHD6","3"
"ZC3H15",0.725,0.403947303413021,0.45,0.40394730341302,0.932,0.616,"3","ZC3H15","3"
"GNAI2",0.725,0.395278733043307,0.45,0.395278733043306,0.896,0.618,"3","GNAI2","3"
"NRAS",0.725,0.345127216327418,0.45,0.345127216327418,0.87,0.753,"3","NRAS","3"
"RGCC1",0.723,1.09600157150577,0.446,1.09600157150578,0.983,0.965,"3","RGCC","3"
"DEGS1",0.723,0.521734209448641,0.446,0.521734209448643,0.958,0.832,"3","DEGS1","3"
"SH2D2A1",0.723,0.494011501360206,0.446,0.494011501360206,0.962,0.972,"3","SH2D2A","3"
"KMT5A",0.721,0.647551914758212,0.442,0.647551914758212,0.856,0.655,"3","KMT5A","3"
"INSIG1",0.72,0.450104982476024,0.44,0.450104982476024,0.96,0.779,"3","INSIG1","3"
"LAPTM51",0.719,0.90124482530453,0.438,0.90124482530453,0.87,0.868,"3","LAPTM5","3"
"NUDC",0.719,0.562438643942342,0.438,0.562438643942345,0.985,0.963,"3","NUDC","3"
"CFLAR",0.719,0.453996297011737,0.438,0.453996297011738,0.953,0.766,"3","CFLAR","3"
"SELENOK",0.718,0.461416357310183,0.436,0.461416357310182,0.979,0.769,"3","SELENOK","3"
"ISCU",0.717,0.461626449546151,0.434,0.461626449546152,0.977,0.838,"3","ISCU","3"
"TRAF3",0.717,0.294210114489267,0.434,0.294210114489267,0.854,0.631,"3","TRAF3","3"
"TOP2A",0.716,1.19522213455877,0.432,1.19522213455877,0.756,0.88,"3","TOP2A","3"
"EIF2S1",0.716,0.375866499210962,0.432,0.375866499210963,0.928,0.833,"3","EIF2S1","3"
"ATF7IP",0.715,0.572464172560019,0.43,0.572464172560021,0.924,0.822,"3","ATF7IP","3"
"TUBB",0.714,0.564328124075518,0.428,0.564328124075519,0.86,0.644,"3","TUBB","3"
"DDX11",0.714,0.427438625746182,0.428,0.427438625746182,0.752,0.615,"3","DDX11","3"
"NFKBIB",0.714,0.337160802389481,0.428,0.337160802389481,0.949,0.893,"3","NFKBIB","3"
"ARID5B",0.711,0.726223186559111,0.422,0.726223186559113,0.983,0.971,"3","ARID5B","3"
"ITGB2",0.71,0.628455035941697,0.42,0.628455035941698,0.798,0.583,"3","ITGB2","3"
"DUSP4",0.709,0.647592846159564,0.418,0.647592846159565,0.947,0.745,"3","DUSP4","3"
"PTMA1",0.709,0.373926170864685,0.418,0.373926170864684,0.994,0.984,"3","PTMA","3"
"MKI67",0.708,1.15268313892198,0.416,1.15268313892198,0.745,0.723,"3","MKI67","3"
"TRAT1",0.708,0.4812310087927,0.416,0.4812310087927,0.981,0.884,"3","TRAT1","3"
"EMC3",0.708,0.275140583804887,0.416,0.275140583804886,0.843,0.554,"3","EMC3","3"
"HIST1H4C",0.707,1.05234744751287,0.414,1.05234744751287,0.877,0.892,"3","HIST1H4C","3"
"CNTROB",0.707,0.345641399694201,0.414,0.345641399694201,0.705,0.502,"3","CNTROB","3"
"ADGRE51",0.706,0.559592466257423,0.412,0.559592466257423,0.977,0.954,"3","ADGRE5","3"
"IL16",0.705,0.36025165922139,0.41,0.360251659221389,0.777,0.742,"3","IL16","3"
"PTPRC1",0.704,0.85396742194732,0.408,0.853967421947323,0.979,0.974,"3","PTPRC","3"
"BNIP3L",0.704,0.431346924547258,0.408,0.431346924547259,0.934,0.806,"3","BNIP3L","3"
"TUBA1B",0.703,0.308209732651055,0.406,0.308209732651057,0.951,0.899,"3","TUBA1B","3"
"C4orf46",0.703,0.254180639565691,0.406,0.254180639565691,0.713,0.567,"3","C4orf46","3"
"SOS1",0.702,0.315792490751604,0.404,0.315792490751604,0.856,0.758,"3","SOS1","3"
"BCL7B",0.701,0.335759609108552,0.402,0.335759609108551,0.881,0.576,"3","BCL7B","3"
"KPNA4",0.701,0.332619180542418,0.402,0.332619180542418,0.975,0.957,"3","KPNA4","3"
"HMGB1",0.85,1.52643543404827,0.7,1.52643543404827,0.896,0.629,"3","HMGB1","3"
"CORO1A",0.779,2.17480290640167,0.558,2.17480290640167,0.58,0.032,"3","CORO1A","3"
"H2AFV",0.769,1.203557560167,0.538,1.203557560167,0.709,0.292,"3","H2AFV","3"
"UBE2C",0.764,1.54279811075917,0.528,1.54279811075917,0.558,0.034,"3","UBE2C","3"
"PCLAF",0.759,1.47717510084234,0.518,1.47717510084234,0.548,0.034,"3","PCLAF","3"
"TMPO",0.753,1.21198876087373,0.506,1.21198876087373,0.624,0.165,"3","TMPO","3"
"CD52",0.751,1.92327510251604,0.502,1.92327510251604,0.514,0.017,"3","CD52","3"
"RAC2",0.747,1.63093653010571,0.494,1.63093653010571,0.527,0.048,"3","RAC2","3"
"LCP1",0.746,1.50818459795467,0.492,1.50818459795467,0.51,0.022,"3","LCP1","3"
"ANP32B",0.745,0.907547645842367,0.49,0.907547645842367,0.747,0.376,"3","ANP32B","3"
"DEK",0.744,1.04119603241181,0.488,1.04119603241181,0.724,0.356,"3","DEK","3"
"CXCR4",0.733,1.51378258159233,0.466,1.51378258159233,0.505,0.047,"3","CXCR4","3"
"GTSE1",0.732,1.3332582465193,0.464,1.3332582465193,0.476,0.013,"3","GTSE1","3"
"CDK1",0.73,1.21261467163952,0.46,1.21261467163952,0.482,0.022,"3","CDK1","3"
"KIF22",0.729,1.0516254626772,0.458,1.0516254626772,0.522,0.076,"3","KIF22","3"
"GMFG",0.728,1.32369828545328,0.456,1.32369828545328,0.471,0.017,"3","GMFG","3"
"UCP2",0.72,1.20026269773479,0.44,1.20026269773479,0.529,0.11,"3","UCP2","3"
"CLEC2D",0.718,1.29424974867273,0.436,1.29424974867273,0.459,0.028,"3","CLEC2D","3"
"GYPC",0.716,1.57429754023541,0.432,1.57429754023541,0.446,0.014,"3","GYPC","3"
"CD37",0.716,1.48949574279747,0.432,1.48949574279747,0.45,0.021,"3","CD37","3"
"AURKB",0.715,1.09337347828281,0.43,1.09337347828282,0.435,0.005,"3","AURKB","3"
"TYMS",0.714,1.22217860845793,0.428,1.22217860845793,0.467,0.043,"3","TYMS","3"
"HMGN1",0.714,1.06296427206128,0.428,1.06296427206128,0.692,0.401,"3","HMGN1","3"
"RRM2",0.712,1.20899707767309,0.424,1.20899707767309,0.437,0.014,"3","RRM2","3"
"SMC2",0.712,0.95519387539377,0.424,0.95519387539377,0.482,0.064,"3","SMC2","3"
"IKZF1",0.71,1.18127027487274,0.42,1.18127027487274,0.427,0.008,"3","IKZF1","3"
"EVL",0.707,1.1838682676249,0.414,1.1838682676249,0.439,0.03,"3","EVL","3"
"SRSF3",0.706,0.771884314861823,0.412,0.771884314861823,0.703,0.392,"3","SRSF3","3"
"PTPN7",0.705,1.27975246460566,0.41,1.27975246460566,0.418,0.009,"3","PTPN7","3"
"LIMD2",0.703,1.52768358568094,0.406,1.52768358568094,0.427,0.027,"3","LIMD2","3"
"NASP",0.702,0.937951603203769,0.404,0.937951603203769,0.571,0.211,"3","NASP","3"
"NUDT1",0.702,0.867625934235461,0.404,0.867625934235461,0.473,0.077,"3","NUDT1","3"
"KNL1",0.701,1.06303988613808,0.402,1.06303988613808,0.42,0.018,"3","KNL1","3"
"SNRPB",0.701,0.733601026902666,0.402,0.733601026902666,0.66,0.316,"3","SNRPB","3"
"PRCP",0.899,0.552861761411798,0.798,0.552861761411797,0.998,0.889,"4","PRCP","4"
"GORASP1",0.89,0.493495443535319,0.78,0.493495443535319,0.983,0.721,"4","GORASP1","4"
"AGO3",0.883,0.617305350534592,0.766,0.617305350534592,0.995,0.869,"4","AGO3","4"
"ASB8",0.872,0.519906268430706,0.744,0.519906268430705,0.998,0.64,"4","ASB8","4"
"WNK2",0.858,0.464647281800441,0.716,0.464647281800441,0.988,0.679,"4","WNK2","4"
"BHLHE41",0.856,0.693847493120367,0.712,0.693847493120366,0.998,0.764,"4","BHLHE41","4"
"SSH31",0.856,0.541651931038003,0.712,0.541651931038003,0.995,0.533,"4","SSH3","4"
"GTF2IRD2B",0.853,0.524520870847702,0.706,0.524520870847702,0.981,0.857,"4","GTF2IRD2B","4"
"CHD3",0.841,1.05408704312669,0.682,1.05408704312668,0.976,0.806,"4","CHD3","4"
"NPHP3",0.84,0.32773916051759,0.68,0.32773916051759,0.981,0.563,"4","NPHP3","4"
"RAD54L2",0.837,0.491105006068918,0.674,0.491105006068918,1,0.869,"4","RAD54L2","4"
"PPIE",0.836,0.460084230095472,0.672,0.460084230095473,0.995,0.741,"4","PPIE","4"
"NFIA",0.826,0.739275822196585,0.652,0.739275822196583,0.993,0.857,"4","NFIA","4"
"SLC9A1",0.825,0.285527208091914,0.65,0.285527208091914,0.957,0.552,"4","SLC9A1","4"
"GOPC",0.824,0.290530336243593,0.648,0.290530336243593,0.998,0.722,"4","GOPC","4"
"B2M",0.822,0.808197949952787,0.644,0.808197949952787,1,0.999,"4","B2M","4"
"IFT74",0.819,0.358650394014511,0.638,0.35865039401451,0.991,0.74,"4","IFT74","4"
"CLCN2",0.819,0.289881726485743,0.638,0.289881726485743,0.839,0.456,"4","CLCN2","4"
"HIF1A",0.816,1.33242637928163,0.632,1.33242637928163,0.998,0.804,"4","HIF1A","4"
"RNF24",0.816,0.345679933204679,0.632,0.345679933204679,0.993,0.859,"4","RNF24","4"
"TPCN1",0.814,0.464295040240649,0.628,0.46429504024065,0.993,0.579,"4","TPCN1","4"
"ZNF532",0.813,0.409581346417684,0.626,0.409581346417685,0.936,0.861,"4","ZNF532","4"
"MLLT6",0.812,0.807430002408335,0.624,0.807430002408335,0.993,0.783,"4","MLLT6","4"
"MTREX",0.811,0.49982518598629,0.622,0.49982518598629,0.998,0.743,"4","MTREX","4"
"CALD1",0.808,0.991015105129174,0.616,0.991015105129173,0.998,0.941,"4","CALD1","4"
"POC1B",0.807,0.330585309605371,0.614,0.330585309605371,0.988,0.803,"4","POC1B","4"
"CHERP",0.806,0.262643569552794,0.612,0.262643569552794,0.991,0.911,"4","CHERP","4"
"DENND2D",0.805,0.347603804917724,0.61,0.347603804917725,0.901,0.5,"4","DENND2D","4"
"SLC41A3",0.804,0.340852930667826,0.608,0.340852930667825,0.891,0.436,"4","SLC41A3","4"
"DOCK8",0.8,0.479027441462384,0.6,0.479027441462384,0.983,0.815,"4","DOCK8","4"
"CYBC1",0.8,0.428943296176583,0.6,0.428943296176583,0.986,0.535,"4","CYBC1","4"
"MTMR12",0.8,0.341759770100831,0.6,0.341759770100832,0.998,0.725,"4","MTMR12","4"
"NSUN5",0.8,0.291699688946288,0.6,0.291699688946288,0.969,0.549,"4","NSUN5","4"
"POLDIP3",0.799,0.271168478379748,0.598,0.271168478379748,0.979,0.666,"4","POLDIP3","4"
"TMEM181",0.796,0.353393991702886,0.592,0.353393991702886,0.986,0.672,"4","TMEM181","4"
"DPF2",0.793,0.398313594662383,0.586,0.398313594662384,0.993,0.798,"4","DPF2","4"
"CD68",0.792,0.443343183003047,0.584,0.443343183003047,0.941,0.685,"4","CD68","4"
"ZNF791",0.791,0.376687183041789,0.582,0.376687183041791,0.993,0.907,"4","ZNF791","4"
"RBM51",0.79,0.725229847817441,0.58,0.72522984781744,0.988,0.867,"4","RBM5","4"
"CIITA",0.789,0.364067032353241,0.578,0.364067032353241,0.988,0.713,"4","CIITA","4"
"TNFSF10",0.788,1.36310996456887,0.576,1.36310996456887,0.995,0.782,"4","TNFSF10","4"
"GAPVD1",0.786,0.35767195538791,0.572,0.357671955387911,0.957,0.758,"4","GAPVD1","4"
"C19orf66",0.784,0.695993194995308,0.568,0.695993194995309,0.988,0.778,"4","C19orf66","4"
"METTL17",0.784,0.298994754257575,0.568,0.298994754257575,0.96,0.56,"4","METTL17","4"
"PLEKHA51",0.782,0.704991813259726,0.564,0.704991813259724,0.976,0.819,"4","PLEKHA5","4"
"CLU",0.78,1.43726895633265,0.56,1.43726895633265,0.849,0.801,"4","CLU","4"
"LUC7L",0.779,0.595006755643885,0.558,0.595006755643884,0.995,0.85,"4","LUC7L","4"
"CTNND2",0.779,0.311474868684368,0.558,0.311474868684368,0.811,0.394,"4","CTNND2","4"
"UTRN",0.778,0.788326646533964,0.556,0.788326646533964,0.991,0.973,"4","UTRN","4"
"GRIPAP1",0.777,0.340961327815431,0.554,0.340961327815431,0.936,0.787,"4","GRIPAP1","4"
"VPS13D",0.777,0.334896382177732,0.554,0.334896382177732,0.979,0.798,"4","VPS13D","4"
"GPS1",0.777,0.292187805299014,0.554,0.292187805299014,0.905,0.526,"4","GPS1","4"
"IFI35",0.775,0.43971101582798,0.55,0.439711015827982,0.998,0.635,"4","IFI35","4"
"TXNDC11",0.774,0.463330194068559,0.548,0.463330194068558,0.957,0.805,"4","TXNDC11","4"
"IFI6",0.771,2.03554891378653,0.542,2.03554891378654,0.842,0.851,"4","IFI6","4"
"IFIT1",0.771,0.793692217050739,0.542,0.793692217050739,0.972,0.693,"4","IFIT1","4"
"PCM1",0.766,0.615446971920085,0.532,0.615446971920084,0.998,0.891,"4","PCM1","4"
